# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
7.465041961856503828e-16,1.511875159942137259e-16,1.086638063281327493e-13,4.753916729301449611e-16
7.531863298181530539e-16,1.502121210011405815e-16,1.078982535872228500e-13,4.721383373935837681e-16
6.932107099893032903e-16,1.488716130875441167e-16,1.071854262201910450e-13,4.689756160057162840e-16
6.021041461819159839e-16,1.473528542650049055e-16,1.064799754040080089e-13,4.658534173058065475e-16
5.732527241481336607e-16,1.461757436807711378e-16,1.057119623654771481e-13,4.627229728795736482e-16
5.430543770143585106e-16,1.450186110712219976e-16,1.049985660449485372e-13,4.595368208203013996e-16
5.439385627836359067e-16,1.440077247726188190e-16,1.042447150242663294e-13,4.562488387871814604e-16
5.355063228669064744e-16,1.429132489643156065e-16,1.034879048019582000e-13,4.528146878477305772e-16
5.792545866704803732e-16,1.420980987897015981e-16,1.027027199441189328e-13,4.492066959043212102e-16
6.360685285591914763e-16,1.412706928142826033e-16,1.018155684472831534e-13,4.454453126864794470e-16
6.758710479007790911e-16,1.403197980583127482e-16,1.009243742494890331e-13,4.415870739082818120e-16
6.994444436787648452e-16,1.392960295206870198e-16,1.000869003772489948e-13,4.376890651265147404e-16
7.161613338275666634e-16,1.382050451667368075e-16,9.920540557267880097e-14,4.338064780965948303e-16
6.683739992694177932e-16,1.367224500139488689e-16,9.831126247233620952e-14,4.299925948542745019e-16
6.441504418283301449e-16,1.354300683437744756e-16,9.745981629936511879e-14,4.262988389278742373e-16
6.599851847581323681e-16,1.344576289544570214e-16,9.668024141609730502e-14,4.227748896788745179e-16
6.497754034600066640e-16,1.334572066805428417e-16,9.604289268358449882e-14,4.194680089947333022e-16
6.658720821554455054e-16,1.326037722958117475e-16,9.533047046100725845e-14,4.164074123901800784e-16
6.878647883957584851e-16,1.318061445364416120e-16,9.459795636063930947e-14,4.135877095194852486e-16
6.824761371638863893e-16,1.309826242114958878e-16,9.402198033621492523e-14,4.109862832216380516e-16
6.995618803561907443e-16,1.303073913163431456e-16,9.341390885120203903e-14,4.085807763753251814e-16
7.203208745655406529e-16,1.297400902788298610e-16,9.289354930356701195e-14,4.063495639878872831e-16
7.226889237896135492e-16,1.291367849428561743e-16,9.245439445763618846e-14,4.042716629196982653e-16
7.309217669076493062e-16,1.285631500268668890e-16,9.197556912377813169e-14,4.023266529821278070e-16
7.482323890398322256e-16,1.280885722272128233e-16,9.153190851725423969e-14,4.004946087644327862e-16
7.587506942540102597e-16,1.276480502409673696e-16,9.118069116596143245e-14,3.987560416440084297e-16
7.417296498968047551e-16,1.270335832009944085e-16,9.080466640174474049e-14,3.970918515183070965e-16
7.327780291589747869e-16,1.264751418132443428e-16,9.042620404791552623e-14,3.954832878667271553e-16
7.368965658023639659e-16,1.260183648310412765e-16,9.007139547798797186e-14,3.939119198076179022e-16
7.410164296642149570e-16,1.255659113561826340e-16,8.971799698578935493e-14,3.923596148601243118e-16
7.808717043302205026e-16,1.253302929189929966e-16,8.936450306091700107e-14,3.908085261533993507e-16
8.016971241762164355e-16,1.249423679220801827e-16,8.895901810871230964e-14,3.892410878474314921e-16
7.995802214700961642e-16,1.244295521921174141e-16,8.858470252020379619e-14,3.876400185407291750e-16
8.262386467472920363e-16,1.241083181627783429e-16,8.824929837039492385e-14,3.859883324407471695e-16
8.620003785373639586e-16,1.237824776695319863e-16,8.783691076149983476e-14,3.842693580638098321e-16
8.577990832032280059e-16,1.232161711254842300e-16,8.744942925848614524e-14,3.824667642126053617e-16
8.713254309677324875e-16,1.227274799288339336e-16,8.704299925348513887e-14,3.805664456568552272e-16
8.950646489930416795e-16,1.222478421548639946e-16,8.657928261202714230e-14,3.785654388920490386e-16
8.944180249784260422e-16,1.215971600467837286e-16,8.609795113935264823e-14,3.764703988119778519e-16
9.086029518889975219e-16,1.210073287174672095e-16,8.559564172768569345e-14,3.742899395105089238e-16
9.204353489578061504e-16,1.203924654889105185e-16,8.509561520846547990e-14,3.720325754291768986e-16
9.111770497914637182e-16,1.196006042602243626e-16,8.453609275553668980e-14,3.697067036190814313e-16
8.910618081394496613e-16,1.187447659600484673e-16,8.399251336195752911e-14,3.673205886185979239e-16
8.766903871704370689e-16,1.179058431609277193e-16,8.343535971877537690e-14,3.648823491075784170e-16
8.801371368470496350e-16,1.171698467543824939e-16,8.288261180018269949e-14,3.623999463058160424e-16
8.332389838611266310e-16,1.161090693791041201e-16,8.230507353964540886e-14,3.598811740764190346e-16
7.225724061309073314e-16,1.146371009548605896e-16,8.169908868835323068e-14,3.573336506885947751e-16
6.371626042459156412e-16,1.133592578157721137e-16,8.116342807694912099e-14,3.547648121892081219e-16
6.881142406453016105e-16,1.128444977649262435e-16,8.052905031075479556e-14,3.521819073282027469e-16
7.507486243724085649e-16,1.124236267397492292e-16,7.993245866839832900e-14,3.495919939797030455e-16
7.170438040934761690e-16,1.114153033072396404e-16,7.933441938077566874e-14,3.470019369981352851e-16
7.187076588704328552e-16,1.106409180847361613e-16,7.876156468120868576e-14,3.444184074471097600e-16
7.295117074247989585e-16,1.099114510183401905e-16,7.817055210666929016e-14,3.418478831379270240e-16
7.463413391179457990e-16,1.091969586107271222e-16,7.754199963788258676e-14,3.392966504144823333e-16
7.169820808639303755e-16,1.082343598049177569e-16,7.695598783511062508e-14,3.367708071190622244e-16
7.012333055153258062e-16,1.073944352828712678e-16,7.642645330228308992e-14,3.342757890103424885e-16
6.587731201647693616e-16,1.063994450794703798e-16,7.589608639060841026e-14,3.318148390306357666e-16
6.459070153822477017e-16,1.055568209759512390e-16,7.531593771925039961e-14,3.293898334779201425e-16
6.362665304953981567e-16,1.047486657118909528e-16,7.475164654207189619e-14,3.270023925604124489e-16
6.598860025393120846e-16,1.041788304500662114e-16,7.423500921027366711e-14,3.246540843668311127e-16
6.565681724270965035e-16,1.034656967176759844e-16,7.373555864388098233e-14,3.223464271426287578e-16
7.048416944630183600e-16,1.030504807619912112e-16,7.320340915175861688e-14,3.200808916342430080e-16
6.934494878869157151e-16,1.022919246452742407e-16,7.268899774415237255e-14,3.178589034970599373e-16
6.698650393885363427e-16,1.014869789670305372e-16,7.220518574944490041e-14,3.156818457632247472e-16
6.802993428610526143e-16,1.008910717082542948e-16,7.171553603230714057e-14,3.135510613657778050e-16
6.773066674844022120e-16,1.002081869529314938e-16,7.120478334705268385e-14,3.114678557160548145e-16
7.147260909266657287e-16,9.981348456855491423e-17,7.074971796933681427e-14,3.094334993316297015e-16
6.920857212433774654e-16,9.906303187341383276e-17,7.029526567933348952e-14,3.074492305125378070e-16
6.853270704348533325e-16,9.842121291125540960e-17,6.984463865224011090e-14,3.055162580639063870e-16
6.828861556670937571e-16,9.783449258391095834e-17,6.942954295835344610e-14,3.036357399759200874e-16
6.860274010615243679e-16,9.727841694459202875e-17,6.899181470108025620e-14,3.018074418989072033e-16
6.879753847540851672e-16,9.676488397849776612e-17,6.862399219889572989e-14,3.000285118031760761e-16
6.811329328685761782e-16,9.618878241034319799e-17,6.822996392596653697e-14,2.982951252461940969e-16
6.918230939665255586e-16,9.573185490362921755e-17,6.784468902754905431e-14,2.966034776505412282e-16
6.803056304425490968e-16,9.515568384253815699e-17,6.747057705322063870e-14,2.949498537879679416e-16
7.033327324288938856e-16,9.478141826175733322e-17,6.708128047978020403e-14,2.933306232464459863e-16
7.114926948953070728e-16,9.433441827658300249e-17,6.670872600160502538e-14,2.917422363507123189e-16
6.630898140531727817e-16,9.356808377029947151e-17,6.636333339810839370e-14,2.901812205184542679e-16
6.625812486653808456e-16,9.309617838377680672e-17,6.602084188918270600e-14,2.886441770354967881e-16
6.788591727602069547e-16,9.272902854433889103e-17,6.567763795058389749e-14,2.871277782343919326e-16
7.195868353631513307e-16,9.249573025607690013e-17,6.531100908161923758e-14,2.856287650617882644e-16
7.042330342525683466e-16,9.194712357037033994e-17,6.497371088901387879e-14,2.841439450207251982e-16
6.689266171381486377e-16,9.128034856322190884e-17,6.463693652976524498e-14,2.826701904747152738e-16
6.565573108577074139e-16,9.078482219449724553e-17,6.435138180945650690e-14,2.812044373009952463e-16
6.795986564512187786e-16,9.045217722600042845e-17,6.398696746708201512e-14,2.797436838808314108e-16
6.992602892040223802e-16,9.013521417343219192e-17,6.367654298278895833e-14,2.782849904150743968e-16
7.000356684795218046e-16,8.975518241279571166e-17,6.344114811442312632e-14,2.768254910744984926e-16
6.963151872224223509e-16,8.922397794783712181e-17,6.301932576869314699e-14,2.753632903676721437e-16
6.615692837169406644e-16,8.855636629868995380e-17,6.267555186731995418e-14,2.738984587996282798e-16
6.747059315256925047e-16,8.817662973672630145e-17,6.233011009347413891e-14,2.724319403982696090e-16
7.225390585153585248e-16,8.798054019442898508e-17,6.194994974287588713e-14,2.709647307836289879e-16
6.969810000340836769e-16,8.737911158838570800e-17,6.162252642529688202e-14,2.694978059488696961e-16
5.825285419684625515e-16,8.624593222183829086e-17,6.129895850509805729e-14,2.680321222445258194e-16
4.955917859870054164e-16,8.527747546079087492e-17,6.097898582486557302e-14,2.665686163971232623e-16
5.066073738960154338e-16,8.487149164149480711e-17,6.061206429299457819e-14,2.651082055610313780e-16
5.489819278540991959e-16,8.468297762898292051e-17,6.028425940756726464e-14,2.636517874023982124e-16
5.989990102798401739e-16,8.455950460108312565e-17,5.998796976705796184e-14,2.622002402140268451e-16
6.711969269425493721e-16,8.454021436930761666e-17,5.964604434339204430e-14,2.607544230600557335e-16
7.255830269873717529e-16,8.442201007094840658e-17,5.931908335471718872e-14,2.593151759493288924e-16
6.937065811601761654e-16,8.379585465682949012e-17,5.900251800293987841e-14,2.578833200373069631e-16
6.259094806255527381e-16,8.295890118522428588e-17,5.868979608555614218e-14,2.564597164798497432e-16
6.212039029960920462e-16,8.249505063212891201e-17,5.836810234410283949e-14,2.550454575658880810e-16
7.477171263099464022e-16,8.281472728713747896e-17,5.804752044580560065e-14,2.536417986973085163e-16
8.801148096662291437e-16,8.316377246157980222e-17,5.772164169227261855e-14,2.522499992554830930e-16
9.374139113200171909e-16,8.307214418281146477e-17,5.740485067764244602e-14,2.508712898832725344e-16
9.550582250663261493e-16,8.275413053486736305e-17,5.709503593413460943e-14,2.495068731345765806e-16
1.001235111028772999e-15,8.259680834868224572e-17,5.677244597075451756e-14,2.481579241821669476e-16
1.018043426595315624e-15,8.226916366801190516e-17,5.644603987872439464e-14,2.468255915813698135e-16
1.004854060256237807e-15,8.177766498566662757e-17,5.613292992521919762e-14,2.455109980872502816e-16
9.724510926930729723e-16,8.118906105208118650e-17,5.583769981719927178e-14,2.442152415230792610e-16
9.432196836493066671e-16,8.063029374966366132e-17,5.555377076412488122e-14,2.429393956979717239e-16
9.278776715718673066e-16,8.022718442702021280e-17,5.539245014045644932e-14,2.416845113717124033e-16
8.990823501265807971e-16,7.967054500953235739e-17,5.509894979392537318e-14,2.404516144096297094e-16
8.476331583705209792e-16,7.893500786209708369e-17,5.471913898151731373e-14,2.392416721974248692e-16
8.212136130430715953e-16,7.842533222080060615e-17,5.446684457205304416e-14,2.380555767856606392e-16
8.827566904884315866e-16,7.842000550146615643e-17,5.419233956375836273e-14,2.368941801464758176e-16
9.623175037345348569e-16,7.852930458712859793e-17,5.392776314309094548e-14,2.357583184313355609e-16
1.004977888174845259e-15,7.843565548594469449e-17,5.367852484116603613e-14,2.346488134964560063e-16
1.033206836238062028e-15,7.826080532448584570e-17,5.342796374506126516e-14,2.335664740063279865e-16
1.046483717434017226e-15,7.800635178212566826e-17,5.318042021870176571e-14,2.325120965653751739e-16
1.027867315498726311e-15,7.758588969055896353e-17,5.295253683803693085e-14,2.314864668773132220e-16
1.020787685174131174e-15,7.725135439610805730e-17,5.274780643398010754e-14,2.304903609319023498e-16
1.053449119728090247e-15,7.714563707068148642e-17,5.253555277440508152e-14,2.295245462189282482e-16
1.066941808958918183e-15,7.692944760938617774e-17,5.231535018406869759e-14,2.285897829693789169e-16
1.049090592337997104e-15,7.653781275637993638e-17,5.209312485144929470e-14,2.276868254239569619e-16
1.038159172292032247e-15,7.620273707598035930e-17,5.188808865003922420e-14,2.268164231291753015e-16
1.046105372030402145e-15,7.596874497618564171e-17,5.166429458086971991e-14,2.259793222614611329e-16
1.016604414476301264e-15,7.555890858136588309e-17,5.149444264443657122e-14,2.251762669798593598e-16
1.019852485969392061e-15,7.534108297877616058e-17,5.132095602725662175e-14,2.244080008080366812e-16
1.060792092755167556e-15,7.534496854337398387e-17,5.114828830212258865e-14,2.236751904160777782e-16
1.066943907307604738e-15,7.518401964726074702e-17,5.102111273808916903e-14,2.229777192468436224e-16
1.077859016044579344e-15,7.503556609745836572e-17,5.086117905876169312e-14,2.223138956189873477e-16
1.106085510024926242e-15,7.500686704899945133e-17,5.072736822468151012e-14,2.216813981310255461e-16
1.153360476813907735e-15,7.508931537772799036e-17,5.059113578243861783e-14,2.210779372493148810e-16
1.147295769872676172e-15,7.486872813870537748e-17,5.044682963177779608e-14,2.205012577265157429e-16
1.139566197674914909e-15,7.465682635654143999e-17,5.032743933266790600e-14,2.199491359030784363e-16
1.096813965389963966e-15,7.424309936571255172e-17,5.019491570695993078e-14,2.194193772396000350e-16
1.130440306050227512e-15,7.426656615729182034e-17,5.006386197934007584e-14,2.189098140735383338e-16
1.218347756916213127e-15,7.460848689335856303e-17,4.994823890783397202e-14,2.184183035944756702e-16
1.249623449430953165e-15,7.464025335029884193e-17,4.984559943750037169e-14,2.179427260326980820e-16
1.192337756344188980e-15,7.419164825719462604e-17,4.976571672635009699e-14,2.174809830563134188e-16
1.163082829992654563e-15,7.388736868379500536e-17,4.966251514887898124e-14,2.170309963726327581e-16
1.168455574618229253e-15,7.377427191164688703e-17,4.955095821342395646e-14,2.165907065299301333e-16
1.155704338062307185e-15,7.356028035369492537e-17,4.943974257370653802e-14,2.161580719159798677e-16
1.145147390654192446e-15,7.337806782040359642e-17,4.935978082198666317e-14,2.157310679501716472e-16
1.147813411698168235e-15,7.326199157895582841e-17,4.926199901069482983e-14,2.153076864660879489e-16
1.221256887951997989e-15,7.354648991458353193e-17,4.916912514138759055e-14,2.148859352817581588e-16
1.263097361933684089e-15,7.363215330533495357e-17,4.904320358341198671e-14,2.144638379548508746e-16
1.316110886873478623e-15,7.380933193750144438e-17,4.897014119449089677e-14,2.140394337201656765e-16
1.253496951474323359e-15,7.332699006122556558e-17,4.887006374978385258e-14,2.136107776068699866e-16
1.222077638466109630e-15,7.301848079311567957e-17,4.877250262212791515e-14,2.131759421142862492e-16
1.205182430296452694e-15,7.276886897050882571e-17,4.864481755220098535e-14,2.127330814029528522e-16
1.239287829518115899e-15,7.285249697845752713e-17,4.859527878732790298e-14,2.122816941170310068e-16
1.096692066242955374e-15,7.190881068251118806e-17,4.849186361201847496e-14,2.118186772942263478e-16
1.045217563056266152e-15,7.147389956967782442e-17,4.838855241642966733e-14,2.113505470980322505e-16
9.987580617532952655e-16,7.102073426535893128e-17,4.821227702891697513e-14,2.108813515077097795e-16
1.025335179819498264e-15,7.105831048332404347e-17,4.815697988532338588e-14,2.104090904157674070e-16
1.084045360626762987e-15,7.122085696975679621e-17,4.800880308589602498e-14,2.099351146737386001e-16
1.117627731868713068e-15,7.128501589437565474e-17,4.793527457607272617e-14,2.094607630965109701e-16
1.104535088310294744e-15,7.105593978255049766e-17,4.781333131749441369e-14,2.089873623983682407e-16
1.183000773298577456e-15,7.135564285725660078e-17,4.771268248996262774e-14,2.085162272135058578e-16
1.187572199426332546e-15,7.123432230344642986e-17,4.760239634520100537e-14,2.080486601996512220e-16
1.156907714767270173e-15,7.091934125338612080e-17,4.749832249045693055e-14,2.075859522234702093e-16
1.179793457006633331e-15,7.090733461069857466e-17,4.739522887975448698e-14,2.071293826263908140e-16
1.150909358874005302e-15,7.061463589776090374e-17,4.730736855016823373e-14,2.066802195695721210e-16
1.088033351706757603e-15,7.011460748102823106e-17,4.719229845370047075e-14,2.062395925430473744e-16
1.085055410798477083e-15,6.996785265797559437e-17,4.709940895609351826e-14,2.058069215127922449e-16
1.087410708318068208e-15,6.984644069908377988e-17,4.699702607815154181e-14,2.053801060197615298e-16
1.094061617254813331e-15,6.974489796942164697e-17,4.688691937077596812e-14,2.049567557297061231e-16
1.142846569636631586e-15,6.989046616375371651e-17,4.679536540657106758e-14,2.045344935526445506e-16
1.159335013279858751e-15,6.986643143137386737e-17,4.672273963802854911e-14,2.041109621966203432e-16
1.173222292979285008e-15,6.980672000299184694e-17,4.661707955871867203e-14,2.036838241805919995e-16
1.181540406765048855e-15,6.971841681595741313e-17,4.651646235115368197e-14,2.032507621156011317e-16
1.194790918631141802e-15,6.967083176907476931e-17,4.644186731357167379e-14,2.028094792500891572e-16
1.199203485935364213e-15,6.955339478747346052e-17,4.633484505552478423e-14,2.023577002750495617e-16
1.192235864288240168e-15,6.937120397093722169e-17,4.622967871620232586e-14,2.018931723845121525e-16
1.210495036957157747e-15,6.932133460951892189e-17,4.611664122114521665e-14,2.014137504235585433e-16
1.242161800155565466e-15,6.933493658097614116e-17,4.598862683980261061e-14,2.009195273243496968e-16
1.239107449536191004e-15,6.923169518816239005e-17,4.598896091375720642e-14,2.004143064217583647e-16
1.222807893185528241e-15,6.918667819433630329e-17,4.621140666934639428e-14,1.999036217808619917e-16
1.250561808362108042e-15,6.933302767509443915e-17,4.634872310946988915e-14,1.993930395575773371e-16
1.281738812001201292e-15,6.935970019487806489e-17,4.625296412970964214e-14,1.988880690856292696e-16
1.271093063089554362e-15,6.911643938074901083e-17,4.608761021437333308e-14,1.983941636682007645e-16
1.202567764045178284e-15,6.843483998568844941e-17,4.572392599605784097e-14,1.979167228692690121e-16
1.119162222297030448e-15,6.762404979945567007e-17,4.527990470137124729e-14,1.974610962781476001e-16
1.099891911821175786e-15,6.732612569670374264e-17,4.508782630044090729e-14,1.970325887230513984e-16
1.084288561153589539e-15,6.711073329741707416e-17,4.498834231107049337e-14,1.966364669129401632e-16
1.095671662374753747e-15,6.706908386935520029e-17,4.491652377855929754e-14,1.962779674913770133e-16
1.159920687243776200e-15,6.733493354457752715e-17,4.485042983626442589e-14,1.959623064916790873e-16
1.173950381825085128e-15,6.732055046903338778e-17,4.477276140434797054e-14,1.956946901892433426e-16
1.167356185522517598e-15,6.721725080329667799e-17,4.472411208858860215e-14,1.954803273545677862e-16
1.180401244155584142e-15,6.724192672754505436e-17,4.468949354343508190e-14,1.953244429191843660e-16
1.187722474365587852e-15,6.725547406978439951e-17,4.467275657590852519e-14,1.952321267365842033e-16
1.208364385098618436e-15,6.736289393298687068e-17,4.466676927397293385e-14,1.952059853861153941e-16
1.222386873288663198e-15,6.747208615201122004e-17,4.470868431104005137e-14,1.952403192747755030e-16
1.228074288514212110e-15,6.751987187328041540e-17,4.471228322628320955e-14,1.953242011849512393e-16
1.265183104283387329e-15,6.776687798752232308e-17,4.474671049693170424e-14,1.954466116161470720e-16
1.261298309332837173e-15,6.778917630321438829e-17,4.477597174599781262e-14,1.955965331945846772e-16
1.329508387541754484e-15,6.821569930717558817e-17,4.481326788757968378e-14,1.957629319024557758e-16
1.332497977676841540e-15,6.827783661374148777e-17,4.483919430322867951e-14,1.959347444996530831e-16
1.332552132700068082e-15,6.834089604444065025e-17,4.489642658055217063e-14,1.961008721478766135e-16
1.253460548710872459e-15,6.793165243242407914e-17,4.489515141654801604e-14,1.962501802621524329e-16
1.296942452004065119e-15,6.823770298145733622e-17,4.497090180403543216e-14,1.963724647280364794e-16
1.304084011720433995e-15,6.828251053435447215e-17,4.495736006623373398e-14,1.964537499436917817e-16
1.307303403468415845e-15,6.831717174097679472e-17,4.497797904838793810e-14,1.964821066579335624e-16
1.328010826243033872e-15,6.843513354807596169e-17,4.499383011190714309e-14,1.964480197858110052e-16
1.334348625182002763e-15,6.841488571812614588e-17,4.493284661354667549e-14,1.963403925028332480e-16
1.382383541995019315e-15,6.862620088839097954e-17,4.490446748915209937e-14,1.961482298500987679e-16
1.378532113824541195e-15,6.850568872364047429e-17,4.482078240147765296e-14,1.958606832974616012e-16
1.364920815774022384e-15,6.832480521211969704e-17,4.475842086765235499e-14,1.954671010752497853e-16
1.389149581805924260e-15,6.829430388269086432e-17,4.463421368832842750e-14,1.949577796968527813e-16
1.387544892287669970e-15,6.808065561766519021e-17,4.447368895954950724e-14,1.943360437919840065e-16
1.421775841418991914e-15,6.805670794657527193e-17,4.433111073656195258e-14,1.936184382209138147e-16
1.407436401383285649e-15,6.772387558336934368e-17,4.413650063364974613e-14,1.928241489440889094e-16
1.432686699479738756e-15,6.758569152956582531e-17,4.392539061724608846e-14,1.919722630246423268e-16
1.458952366717845339e-15,6.745652853728704600e-17,4.373330025106111026e-14,1.910816082210491126e-16
1.439480069005583696e-15,6.708791994948163244e-17,4.355984398195063125e-14,1.901707072455070749e-16
1.459829403471153849e-15,6.689570543002760042e-17,4.332167240088029354e-14,1.892577500163462862e-16
1.486248370731408303e-15,6.675762692345618285e-17,4.311594086164032473e-14,1.883605834002368352e-16
1.495295013915153524e-15,6.654832181959310749e-17,4.293733002390989983e-14,1.874967178910105573e-16
1.483216394654304711e-15,6.623234229959383448e-17,4.275568960317308772e-14,1.866833506682095568e-16
1.454478804986980973e-15,6.583611110359999929e-17,4.256986204227209758e-14,1.859374045178440425e-16
1.412529897318660518e-15,6.539620497247711694e-17,4.240578470267368085e-14,1.852755821783617927e-16
1.385796462248482549e-15,6.507656585861134957e-17,4.227687925552102539e-14,1.847144357947681304e-16
1.402037676458653142e-15,6.502369680751116916e-17,4.217206738202955160e-14,1.842694929802804861e-16
1.424434181629320405e-15,6.505130267225835840e-17,4.211068998444048102e-14,1.839459981548441039e-16
1.434874294211321123e-15,6.504660432266427993e-17,4.207130255676431644e-14,1.837323886682174523e-16
1.436914221396146681e-15,6.501464608825369495e-17,4.203588246562571714e-14,1.836098811746357409e-16
1.456390319429123182e-15,6.510073905112287825e-17,4.201924545639658496e-14,1.835598004686368530e-16
1.510945873909906032e-15,6.539535576076273815e-17,4.202151173877624601e-14,1.835635982111414039e-16
1.515278169624260400e-15,6.542470026877513148e-17,4.202024251297696794e-14,1.836027892099941924e-16
1.549463175710261918e-15,6.562646104197717184e-17,4.203601505553072861e-14,1.836589063142016520e-16
1.556668237826410952e-15,6.569108529456889859e-17,4.206483784221854132e-14,1.837134737716579021e-16
1.524143248681149757e-15,6.552490018125047677e-17,4.206659304114632742e-14,1.837479990012796293e-16
1.478375254709260028e-15,6.528948551905392527e-17,4.208279434356789878e-14,1.837439827804694139e-16
1.409540606524317616e-15,6.490509621593565391e-17,4.207764731967269509e-14,1.836829478481178790e-16
1.458673454266356858e-15,6.511448678666357051e-17,4.202548703770940372e-14,1.835464858719528190e-16
1.500635273980565039e-15,6.526072456254532461e-17,4.196066327075740818e-14,1.833163226272214819e-16
1.484184826709264868e-15,6.507232180133129138e-17,4.189303514411545394e-14,1.829744640137739631e-16
1.493745838544510634e-15,6.497934930534121952e-17,4.179206622957927187e-14,1.824975850449899930e-16
1.479638637204852591e-15,6.471571525961151266e-17,4.165421986714748869e-14,1.818945055965546477e-16
1.409129313653335951e-15,6.411853261428993382e-17,4.149437740417619420e-14,1.811942002151526413e-16
1.343409158968304264e-15,6.351271919882125257e-17,4.130632317366180443e-14,1.804026757894622828e-16
1.293519126237215250e-15,6.299419724790728036e-17,4.114705043613309322e-14,1.795336345799126272e-16
1.272487437461183668e-15,6.258088792983211287e-17,4.091916896623600427e-14,1.786006450510092404e-16
1.255346030468749533e-15,6.217580652188607296e-17,4.068495198382964025e-14,1.776170913815525854e-16
1.176901123621714502e-15,6.143441792953425776e-17,4.046192765817599776e-14,1.765961328282568125e-16
1.076646222517780670e-15,6.061644411278995538e-17,4.032378404611827179e-14,1.755506727569801569e-16
9.159519966558770800e-16,5.946500495936697778e-17,4.020917143651173665e-14,1.744933370862005144e-16
6.766592270153319216e-16,5.781664519819396443e-17,4.004748615880312304e-14,1.734364618368231111e-16
4.810121427662652166e-16,5.636140683630038058e-17,3.982685850792762289e-14,1.723920894502393052e-16
4.749734186971440324e-16,5.596987841014242461e-17,3.952684096690114196e-14,1.713719735218274575e-16
6.592407643534469395e-16,5.668429635739607248e-17,3.921044767726514467e-14,1.703875915988935640e-16
8.730887691199087886e-16,5.755897695636030771e-17,3.889464143311265365e-14,1.694501656540987044e-16
1.009224385188965771e-15,5.801011178096613780e-17,3.862449118439343735e-14,1.685691338829937681e-16
1.072096453214822616e-15,5.809821254616982124e-17,3.842635063242609674e-14,1.677474732037606870e-16
1.100581467418441210e-15,5.802637537407202600e-17,3.826536558519427239e-14,1.669830083756917416e-16
1.123090669477967106e-15,5.793337586518918368e-17,3.811004216768515858e-14,1.662726667930456606e-16
1.152183865790557560e-15,5.788537414672445730e-17,3.795551868612074864e-14,1.656134696857113413e-16
1.188220587785069779e-15,5.788904409319274322e-17,3.781112853688480151e-14,1.650025238111797951e-16
1.208678528264890202e-15,5.782327262663758972e-17,3.768067476441230900e-14,1.644370137115793293e-16
1.216717341955288452e-15,5.770378087441197371e-17,3.756060146523088808e-14,1.639141945033446067e-16
1.226567484945089749e-15,5.760397885656347282e-17,3.744596401360298654e-14,1.634313851704210453e-16
1.189523492592887792e-15,5.727041015885965477e-17,3.735325969580012655e-14,1.629859623349441913e-16
1.203123928076355777e-15,5.721443468746737276e-17,3.725662248945532416e-14,1.625753544820859641e-16
1.180619284613303514e-15,5.697354713121218018e-17,3.716902936417434163e-14,1.621970366183502121e-16
1.216645378435751936e-15,5.705415878825741276e-17,3.707877166186271685e-14,1.618485253449113377e-16
1.237760471808783444e-15,5.707026596957870566e-17,3.700853963252321038e-14,1.615273743297192738e-16
1.234871369388876987e-15,5.696237644769953392e-17,3.694158050889599799e-14,1.612311704126310221e-16
1.248410980793791609e-15,5.694480115085890011e-17,3.686910164744175011e-14,1.609575582070844307e-16
1.275899658875374204e-15,5.702403413749014176e-17,3.682969791746845392e-14,1.607047211002388160e-16
1.337421089966515170e-15,5.727384456438996261e-17,3.676673986015110865e-14,1.604666297234868363e-16
1.362187467384415524e-15,5.732320633275787128e-17,3.669053742620504152e-14,1.602524517823567354e-16
1.381711671691258437e-15,5.737627186389812703e-17,3.666309178207589103e-14,1.600597253163149133e-16
1.382543901899013681e-15,5.733264479983568257e-17,3.663394018878935391e-14,1.598855412322079423e-16
1.365565371654596963e-15,5.718480495632614278e-17,3.658236098943233541e-14,1.597294151349733524e-16
1.369426550576657202e-15,5.717287248775893780e-17,3.657005068441108869e-14,1.595908705106291088e-16
1.392551692551501187e-15,5.724452427866224109e-17,3.651960370713106017e-14,1.594694382273723123e-16
1.413525325237401151e-15,5.732010568822044031e-17,3.649059483076019006e-14,1.593646560536475804e-16
1.446705960084483583e-15,5.747445985425063671e-17,3.648335221049175093e-14,1.592760681925756392e-16
1.497511570479224583e-15,5.771918272937229399e-17,3.646855249098977596e-14,1.592032248321690679e-16
1.487139893041929655e-15,5.764366622972308620e-17,3.644937602711916101e-14,1.591456817107943339e-16
1.500950182680313123e-15,5.770246215495897615e-17,3.643963882893961084e-14,1.591029996973933157e-16
1.539817696101223656e-15,5.789043271474166802e-17,3.642240906612462407e-14,1.590747443859971875e-16
1.560444014294025733e-15,5.799333867227443185e-17,3.641842872902566354e-14,1.590604857040883115e-16
1.578990457947855231e-15,5.809546504384247365e-17,3.642873777653438809e-14,1.590597969419377096e-16
1.572498379155409926e-15,5.806631622776038161e-17,3.643317124397551749e-14,1.590719877560100663e-16
1.561171342296513762e-15,5.801253994409948331e-17,3.643470493920040830e-14,1.590955008331120906e-16
1.571347669394151481e-15,5.807432357949058529e-17,3.644005499529214443e-14,1.591280428115526191e-16
1.592546811570911176e-15,5.819565308891787960e-17,3.644780362898913280e-14,1.591672089225523190e-16
