# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
1.377250908724608026e-16,1.023465828154191988e-13,3.590248604750187231e-12,6.415070070235876035e-15
8.494007043984442839e-16,1.021500086245211201e-13,3.580575810000642762e-12,6.402749263270298904e-15
7.552893658959021398e-16,1.023658339992224253e-13,3.589153709317866508e-12,6.416277634614283933e-15
5.053654495909073809e-16,1.026657219978741963e-13,3.599987510190817146e-12,6.435074956533853803e-15
3.628264429743089997e-16,1.029308934736458767e-13,3.608893786105020632e-12,6.451696246871420427e-15
4.135431650670764807e-16,1.030806634576198661e-13,3.613840407524902530e-12,6.461084180750036820e-15
7.660508050557202499e-16,1.029994677042499228e-13,3.612397788408900010e-12,6.455995224918384509e-15
1.250882686486293260e-15,1.024117960044946337e-13,3.591881503153367083e-12,6.419160471615803951e-15
1.161546936371273826e-15,1.016227874498608276e-13,3.563089615763631106e-12,6.369705841310958909e-15
1.035028067866892631e-15,1.006360102877022419e-13,3.527610802921929290e-12,6.307855084014572319e-15
1.005130826867525320e-15,9.947269358910832896e-14,3.486819947403129325e-12,6.234938834681493182e-15
1.210250602562520563e-15,9.812947703358249678e-14,3.441312340380568980e-12,6.150746472512318311e-15
6.634257202404309949e-16,9.618433280433603652e-14,3.373184750038617265e-12,6.028825407254486990e-15
5.811484971512064928e-16,9.457818894290788056e-14,3.316775650106392716e-12,5.928152741922382435e-15
5.443791810209638329e-16,9.292790250758683223e-14,3.259211179847672669e-12,5.824713210245257794e-15
6.157677063607729961e-16,9.125068361081571775e-14,3.200277420412267601e-12,5.719585540681271649e-15
8.453616642399444400e-16,8.956311100654190420e-14,3.139817533110114964e-12,5.613808888214057373e-15
4.654797650095600726e-16,8.737725002671173155e-14,3.063962916482770714e-12,5.476799615430283630e-15
5.320485713674894904e-16,8.565039718537036397e-14,3.004207959025897382e-12,5.368560848141308473e-15
4.261661314129258460e-16,8.393028341045892744e-14,2.943297184458166669e-12,5.260744467373973111e-15
4.489681550545730162e-16,8.217462564880525152e-14,2.880935391640972577e-12,5.150700179612973623e-15
8.014153398338902152e-16,8.037537521528731041e-14,2.817658473136998884e-12,5.037923493822238349e-15
1.044786161232928916e-15,7.798355936098529589e-14,2.732624044461095259e-12,4.888004882613138487e-15
6.182359594934162079e-16,7.590461249238404314e-14,2.660695016338805990e-12,4.757696815692080060e-15
4.393987219640155420e-16,7.384550306304989485e-14,2.589592528572411634e-12,4.628632135116391739e-15
4.427303411772708065e-16,7.170822340357488025e-14,2.515383229997540489e-12,4.494667736369982922e-15
5.794025181117969810e-16,6.949115385289336632e-14,2.437775665083084376e-12,4.355702099018868225e-15
5.859949546294958739e-16,6.658797348478225362e-14,2.336820693995651568e-12,4.173731091377190096e-15
8.915399806949386241e-16,6.403876966937637069e-14,2.245723741877373546e-12,4.013947269621296450e-15
5.943092757737231771e-16,6.169606708667612316e-14,2.164090880178869188e-12,3.867106911367758990e-15
