# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
6.425127139059555984e-16,2.972115294939693875e-15,9.074225657917805197e-14,1.618519645835669578e-16
6.120445919475591729e-16,2.965338623576334079e-15,9.052827319351662547e-14,1.614829285545777345e-16
5.712234971948715625e-16,2.958403204678893701e-15,9.028858544886061363e-14,1.611052476387327880e-16
5.634639465342630380e-16,2.951058670996332622e-15,9.020860602482628560e-14,1.607052876295290750e-16
5.894237911593017318e-16,2.943899730206492251e-15,8.986616987399772921e-14,1.603154344206951066e-16
6.172581471483873731e-16,2.936794619848797154e-15,8.972045581967187651e-14,1.599285126464130169e-16
5.725861035456653168e-16,2.929736907229868308e-15,8.950557309792032964e-14,1.595441720024828936e-16
5.946430148176736205e-16,2.922774851830559497e-15,8.920157883737568148e-14,1.591650405470425826e-16
6.035086056991377136e-16,2.915956258499207943e-15,8.901704229928400595e-14,1.587937215803851611e-16
6.101405176077271370e-16,2.909328497667227624e-15,8.879007811454077773e-14,1.584327947458358029e-16
5.963420192209609792e-16,2.902938533083238059e-15,8.863918202046106754e-14,1.580848175400645369e-16
5.846097724941653769e-16,2.896832956955674969e-15,8.846465619596461396e-14,1.577523272268410846e-16
5.859663035357264543e-16,2.891058032407218168e-15,8.831494817986531954e-14,1.574378431489682757e-16
5.929596528878226960e-16,2.885659397278142481e-15,8.815981082461322634e-14,1.571438505983530156e-16
5.772225371810118425e-16,2.880671567232548584e-15,8.802034932351186388e-14,1.568722291884925162e-16
5.622055998876860488e-16,2.876108856435905444e-15,8.789833488809029841e-14,1.566237584233951006e-16
5.610126853429418253e-16,2.871973487431282492e-15,8.772949084906339871e-14,1.563985593356962383e-16
5.690619239856659538e-16,2.868267065003115310e-15,8.758597627587832882e-14,1.561967193168573797e-16
5.959452859683352527e-16,2.864991365807327930e-15,8.751184923783321920e-14,1.560183351179153270e-16
5.739763062312298288e-16,2.862148342209144300e-15,8.742495185357879495e-14,1.558635130584775696e-16
6.375037065311338831e-16,2.859740126266041465e-15,8.731901403494919001e-14,1.557323692436211925e-16
5.670642132739649624e-16,2.857769033862249648e-15,8.734217739571711884e-14,1.556250297890445759e-16
5.933805160872051376e-16,2.856237569001247748e-15,8.725122591666063261e-14,1.555416310548232014e-16
6.071253607369707333e-16,2.855148428263463278e-15,8.722363758109877390e-14,1.554823198881617257e-16
6.334123971286233507e-16,2.854503828110074101e-15,8.720519261034620982e-14,1.554472169904159215e-16
5.916423839657986694e-16,2.854326439018475426e-15,8.717622957226677864e-14,1.554375569230438118e-16
5.779742813707780761e-16,2.854631428689263964e-15,8.726019790834001834e-14,1.554541656726302688e-16
5.981542778179327231e-16,2.855392225488592078e-15,8.723414530713503171e-14,1.554955962314221940e-16
5.796056658911426940e-16,2.856612612869078446e-15,8.728446496891946629e-14,1.555620546342330867e-16
5.723574770851992423e-16,2.858296599337894194e-15,8.737794441733231542e-14,1.556537591716327074e-16
5.802008722512449228e-16,2.860448424373904425e-15,8.738530375195473613e-14,1.557709407121760751e-16
5.910435143143710045e-16,2.863069708950605801e-15,8.746431113715388185e-14,1.559136875289281013e-16
5.855803115536702156e-16,2.866114607671480516e-15,8.760689439504620195e-14,1.560795030271251693e-16
5.780603783347806965e-16,2.869485654619429050e-15,8.778366641277925822e-14,1.562630795223244448e-16
5.843556566365209256e-16,2.873068774783564362e-15,8.789559024594577247e-14,1.564582048515638744e-16
5.906745142793172536e-16,2.876748807484296021e-15,8.799193887302495850e-14,1.566586077298137148e-16
5.650042072612541484e-16,2.880410031555404733e-15,8.808566250206165482e-14,1.568579863497248784e-16
5.450884638167569882e-16,2.883936149737676911e-15,8.817227713250499622e-14,1.570500075317558488e-16
5.673824161855601423e-16,2.887210318481899679e-15,8.827560478036618573e-14,1.572283083471495436e-16
6.060113586470477475e-16,2.890115223527129031e-15,8.835992004742035095e-14,1.573865002336855416e-16
6.446280651126825069e-16,2.892533201566217756e-15,8.844324082376395837e-14,1.575181756211985797e-16
6.060929778103306916e-16,2.894346408207859919e-15,8.844705019848175094e-14,1.576169170782583676e-16
5.942211840249993806e-16,2.895437032293796602e-15,8.848912566430612648e-14,1.576763089832043223e-16
5.753016826035582015e-16,2.895687556429856509e-15,8.848569516321363848e-14,1.576899517118387781e-16
6.407776752989835643e-16,2.894981063341075770e-15,8.849093525105421226e-14,1.576514783205543418e-16
5.981207689442088813e-16,2.893201587365097160e-15,8.847190300241999059e-14,1.575545736875485259e-16
5.406426153412926515e-16,2.890125054081759192e-15,8.850436716578547216e-14,1.573870354307660475e-16
5.885046009088374369e-16,2.885655468108080081e-15,8.877306259074764060e-14,1.571436359469240397e-16
6.067098344887367644e-16,2.880063992734967915e-15,8.869758321542509243e-14,1.568391419285894485e-16
6.048584155320683600e-16,2.873427358048356459e-15,8.851038970730860912e-14,1.564777318521480256e-16
5.821392342807969609e-16,2.865898518307324744e-15,8.822387640459775706e-14,1.560677351210013315e-16
5.956804562755897256e-16,2.857629811899971773e-15,8.740891159910717071e-14,1.556174476001685159e-16
5.995597460642079434e-16,2.848772542877340844e-15,8.704915321143837573e-14,1.551351088279516213e-16
5.834444237197876752e-16,2.839476648627977965e-15,8.679490774362186091e-14,1.546288839185477636e-16
5.936448335389138734e-16,2.829890444055865471e-15,8.651241733911694182e-14,1.541068496307912091e-16
6.162744808419415169e-16,2.820160441212828259e-15,8.622902456404448460e-14,1.535769845459070833e-16
5.999280575409751342e-16,2.810431243049060569e-15,8.588297647594871622e-14,1.530471632815023468e-16
5.698297708658778629e-16,2.800845509759123062e-15,8.554147736570569195e-14,1.525251546588759061e-16
5.756273800420243224e-16,2.791543996112679696e-15,8.525518891867378855e-14,1.520186237359319027e-16
5.875514944395742597e-16,2.782665658165986260e-15,8.498818184960882922e-14,1.515351376183488386e-16
5.795504714066242250e-16,2.774347827850073795e-15,8.481677320217261019e-14,1.510821749670979769e-16
5.826141618207201129e-16,2.766726454120919579e-15,8.473863857702895043e-14,1.506671391307158477e-16
5.792095333235931532e-16,2.759936409633548759e-15,8.454260855734888072e-14,1.502973748458027404e-16
5.717272303984029877e-16,2.754104825499529053e-15,8.431000206618358299e-14,1.499798052690758538e-16
5.705083937345520017e-16,2.749314139277526615e-15,8.418115738062402434e-14,1.497189196882485723e-16
6.015683929896219279e-16,2.745544584192527896e-15,8.396378132169625009e-14,1.495136416674919363e-16
5.472253121074464206e-16,2.742750832269932361e-15,8.381722342141793114e-14,1.493615027891983070e-16
5.318673765696478998e-16,2.740888788147473044e-15,8.375450165465607654e-14,1.492601017599160309e-16
5.507781208926713434e-16,2.739913421695433031e-15,8.369095328853384665e-14,1.492069863810326689e-16
5.886137879960944305e-16,2.739861618863970500e-15,8.363235750996240533e-14,1.492041653454883172e-16
5.375068886051309205e-16,2.740618477515562478e-15,8.367957327790437292e-14,1.492453814473250779e-16
5.840512658244235077e-16,2.742133382863911822e-15,8.368448016444509014e-14,1.493278783657688435e-16
5.898004105188549828e-16,2.744366473927928865e-15,8.379117395546504574e-14,1.494494853983303953e-16
6.107435292136881960e-16,2.747278328844417627e-15,8.386116818385206127e-14,1.496080557554885731e-16
5.834436725942259837e-16,2.750829864396685685e-15,8.401015283621369887e-14,1.498014610893366159e-16
5.700512844853543725e-16,2.754982241549666014e-15,8.415138272249338444e-14,1.500275863493251906e-16
6.060676260671805373e-16,2.759696776807626294e-15,8.426334204601745298e-14,1.502843249550844874e-16
6.071355928192653654e-16,2.764934859245839959e-15,8.440771303042861667e-14,1.505695742782323575e-16
6.013989409838492402e-16,2.770657873073878884e-15,8.458802453072547103e-14,1.508812314254171984e-16
5.856594828701538790e-16,2.776823203655437707e-15,8.478285507459592709e-14,1.512169757388377780e-16
5.641365663829293333e-16,2.783371650265372220e-15,8.499875201216156069e-14,1.515735833349539607e-16
5.700478153569730321e-16,2.790227977551673496e-15,8.521204807957274762e-14,1.519469571353554210e-16
5.601989413818106747e-16,2.797312935522030631e-15,8.543271253179721222e-14,1.523327814370687439e-16
5.501483785549818221e-16,2.804546521035649749e-15,8.571139833022907326e-14,1.527266995230471496e-16
5.867634050669551328e-16,2.811847923039154584e-15,8.596315578053780466e-14,1.531243106798914801e-16
5.982588123028096222e-16,2.819135490263555584e-15,8.616992627680269729e-14,1.535211684387297252e-16
5.867315095888435218e-16,2.826326746461029276e-15,8.635917115030787983e-14,1.539127814049636020e-16
5.808121329505070005e-16,2.833341769121988033e-15,8.657926184640885973e-14,1.542947972524731851e-16
5.612381793989235450e-16,2.840126251207710299e-15,8.677394413977210650e-14,1.546642585923574190e-16
5.299615700073446406e-16,2.846677092126870836e-15,8.688106552926871364e-14,1.550209965762672208e-16
6.331120459026997200e-16,2.853185438104040415e-15,8.683842653016342980e-14,1.553754204203056659e-16
6.096561618555871500e-16,2.859371721314124573e-15,8.738754607554987207e-14,1.557123057489518888e-16
5.858990007133087356e-16,2.865224314153498266e-15,8.759645706203454566e-14,1.560310193598981771e-16
5.599133724338836396e-16,2.870861180005325262e-15,8.776424027224353775e-14,1.563379851642262319e-16
5.576324411891665035e-16,2.876286865950961385e-15,8.790815133118559265e-14,1.566334507815598626e-16
5.651128805599016208e-16,2.881506009916183220e-15,8.801230375502749779e-14,1.569176687786214952e-16
5.935178590223373848e-16,2.886523336985234738e-15,8.818132949352463837e-14,1.571908964685067130e-16
5.769953925725514877e-16,2.891343655768840300e-15,8.834033522816639393e-14,1.574533957128979681e-16
5.659276502986668180e-16,2.895971854830186312e-15,8.851529747375983779e-14,1.577054327274346010e-16
5.649691114774856438e-16,2.900412910677500959e-15,8.862533988261108836e-14,1.579472785169634674e-16
5.494878819145775142e-16,2.904675374850645105e-15,8.877824598067924557e-14,1.581793987712036674e-16
5.463973164208962174e-16,2.908777649996353031e-15,8.891833834419646932e-14,1.584027956398775319e-16
5.629486960494691369e-16,2.912744748812294972e-15,8.903207774970448654e-14,1.586188312350944389e-16
5.271626501290750849e-16,2.916602761864475903e-15,8.916318346560877580e-14,1.588289263662507145e-16
4.911282829355793788e-16,2.920377938490841949e-15,8.927979969636670290e-14,1.590345104889581207e-16
5.331895738456133636e-16,2.924096678388885443e-15,8.943616624430171950e-14,1.592370212469312512e-16
5.333416882734216121e-16,2.927785525515955076e-15,8.958738753706156267e-14,1.594379041398180727e-16
5.488314447798670058e-16,2.931471164327742274e-15,8.966932856012238610e-14,1.596386123183598659e-16
5.583900644559178766e-16,2.935180418379156709e-15,8.975686844124084952e-14,1.598406065081994146e-16
5.397418702850906125e-16,2.938940251311425976e-15,8.980015481630052036e-14,1.600453550636349495e-16
5.569481185907013251e-16,2.942777770248978378e-15,8.988010194002867204e-14,1.602543341526042343e-16
5.406797976175748652e-16,2.946720231630750070e-15,9.006174493680261569e-14,1.604690280742385015e-16
5.693680571115100400e-16,2.950795049501565977e-15,9.013656371883338359e-14,1.606909297103851844e-16
5.668410279642301171e-16,2.955153208543482448e-15,9.022582299765140206e-14,1.609282612072691071e-16
5.781894472081089762e-16,2.959673487278104070e-15,9.041362062690155906e-14,1.611744212283432602e-16
5.701495412202695967e-16,2.964334983324656732e-15,9.055871114378647835e-14,1.614282714963597153e-16
5.820896025619268933e-16,2.969207423284580993e-15,9.065259416852171465e-14,1.616936091005233042e-16
5.674937920873574954e-16,2.974234676785170693e-15,9.080165982321250313e-14,1.619673773589538897e-16
5.522961387792031636e-16,2.979355131939110084e-15,9.104859704249254896e-14,1.622462210838900410e-16
5.336615025064071320e-16,2.984506436300841006e-15,9.119237429148054755e-14,1.625267447591199368e-16
5.625439146687439457e-16,2.989625798840310566e-15,9.131473618576806922e-14,1.628055289845132782e-16
5.598825431893309894e-16,2.994649990321475275e-15,9.152347260248685294e-14,1.630791304966330658e-16
5.661726475811919353e-16,2.999515356686565608e-15,9.160413145546410652e-14,1.633440828976000339e-16
5.799481029983755315e-16,3.004157845609579132e-15,9.168948277713965995e-14,1.635968981011115931e-16
5.964001684098321900e-16,3.008513046371578153e-15,9.180646415743283964e-14,1.638340685039239607e-16
5.981694998405279286e-16,3.012516243191376410e-15,9.193333981739323823e-14,1.640520698900715627e-16
5.665134146671797674e-16,3.016102482119194939e-15,9.208910811158991442e-14,1.642473650736835901e-16
5.524263008167942341e-16,3.019206651566741871e-15,9.222813859377474134e-14,1.644164082843958769e-16
5.824438843332358742e-16,3.021763576505218557e-15,9.230099268763015273e-14,1.645556502970753534e-16
5.785228333613256326e-16,3.023708126313432032e-15,9.231734961136660413e-14,1.646615443048857375e-16
5.274571041737937534e-16,3.024976827774723058e-15,9.235631891376254357e-14,1.647306337579789098e-16
5.276990416684147340e-16,3.025535413750829577e-15,9.237327294196826097e-14,1.647610525768064282e-16
5.441807714701744891e-16,3.025436587886146560e-15,9.235596940974336333e-14,1.647556708345109838e-16
5.465569809493883822e-16,3.024800174036154494e-15,9.237336396229140303e-14,1.647210137578239543e-16
5.615098051474286000e-16,3.023748934677707793e-15,9.232681514599891345e-14,1.646637666014662870e-16
5.745179144549864491e-16,3.022405708109929624e-15,9.227872698693618050e-14,1.645906187491986803e-16
5.784785070870094816e-16,3.020893264180339865e-15,9.222752114559947674e-14,1.645082558571245434e-16
5.260904589851552466e-16,3.019331612603322834e-15,9.223173439121232180e-14,1.644232132732660184e-16
4.918433867687219990e-16,3.017798401335786988e-15,9.215245690235336765e-14,1.643397194589672672e-16
5.502743196857832682e-16,3.016543172629460087e-15,9.209491499227996158e-14,1.642713636927036578e-16
5.322040487525719930e-16,3.015624470244563709e-15,9.209518814763785725e-14,1.642213340818964533e-16
5.217881934293179587e-16,3.015164110210935016e-15,9.210275612721397134e-14,1.641962643407686312e-16
5.334311223760791887e-16,3.015284048026026672e-15,9.206053442639835876e-14,1.642027957785077473e-16
5.424140059855388591e-16,3.016106590043522480e-15,9.209489992867818002e-14,1.642475888108190034e-16
5.366108622457045728e-16,3.017754653878426880e-15,9.211209265160557035e-14,1.643373371407595825e-16
5.004218535047108169e-16,3.020352078530335846e-15,9.221409356089121767e-14,1.644787846470678310e-16
5.190341514381016317e-16,3.024013659042416083e-15,9.232633012232421847e-14,1.646781827033309716e-16
5.509992190066155872e-16,3.028736157414955556e-15,9.245448089789019242e-14,1.649353549783745587e-16
5.344482515443176498e-16,3.034401049387935812e-15,9.262257514901793058e-14,1.652438470173189595e-16
5.257654194309553816e-16,3.040854803103436805e-15,9.283386201450558003e-14,1.655952979626504559e-16
5.276821822558210530e-16,3.047942531133321674e-15,9.306500967012852638e-14,1.659812731368040015e-16
5.167644276478130401e-16,3.055508301114064214e-15,9.327580210071811863e-14,1.663932809583495482e-16
5.283442630876263775e-16,3.063394850182766234e-15,9.351517013654549975e-14,1.668227573910840343e-16
5.536064132208509306e-16,3.071443378507959777e-15,9.378351258007190708e-14,1.672610547003739020e-16
5.585414276558374399e-16,3.079493423135068969e-15,9.401366495001335346e-14,1.676994345831794283e-16
5.531056201783645354e-16,3.087382813605273384e-15,9.424210227038710935e-14,1.681290657511985441e-16
5.345422158895105836e-16,3.094947710963908696e-15,9.446520801072559751e-14,1.685410260551401753e-16
5.347124873937409402e-16,3.102033787268715201e-15,9.468957359561761836e-14,1.689269112852489970e-16
5.442564068481894270e-16,3.108548497788051642e-15,9.492675117556227275e-14,1.692816817492593971e-16
5.087898458017158458e-16,3.114514059295854726e-15,9.507744557908425831e-14,1.696065473021373056e-16
5.102396119488885137e-16,3.119980567700771176e-15,9.525376342495666439e-14,1.699042360080103710e-16
5.107779885658773564e-16,3.124998764116823597e-15,9.537146833253212428e-14,1.701775110668427097e-16
5.610582770483553435e-16,3.129619956551465925e-15,9.554054960319046080e-14,1.704291665498153066e-16
5.186552031918148490e-16,3.133895949593851258e-15,9.578143592860966910e-14,1.706620235703721828e-16
5.542950655745613728e-16,3.137878982320757201e-15,9.597984718100327087e-14,1.708789269027744355e-16
5.055607527703203840e-16,3.141716373670079872e-15,9.610509254960169643e-14,1.710878990691011574e-16
5.511234468427692541e-16,3.145296914290168969e-15,9.630381886847940991e-14,1.712828839604266427e-16
4.917237846753565611e-16,3.148713294018894125e-15,9.624866193709902831e-14,1.714689291711342070e-16
5.042541895629087330e-16,3.152055369782299862e-15,9.629100248348529645e-14,1.716509280242850871e-16
4.706399568575526642e-16,3.155376860722502500e-15,9.640324524908398027e-14,1.718318058938036079e-16
4.990472593227605404e-16,3.158731650202870622e-15,9.662782217490354044e-14,1.720144970965829794e-16
4.481370481533132629e-16,3.162159598271924620e-15,9.672471033943853081e-14,1.722011722843128842e-16
4.189245474332979460e-16,3.165669249777727555e-15,9.683729087367192432e-14,1.723922967822885624e-16
4.777409424811955050e-16,3.169260391791644794e-15,9.698718285952425164e-14,1.725878589950908012e-16
4.826418864118110946e-16,3.172931975060023743e-15,9.701323565381111111e-14,1.727878017836950642e-16
4.827387331839610046e-16,3.176682950096698610e-15,9.704676151639542608e-14,1.729920679964147594e-16
4.654723850530634318e-16,3.180512266880224400e-15,9.715789212944534750e-14,1.732006004524133804e-16
4.550034677364969147e-16,3.184418874554739284e-15,9.728728946054545011e-14,1.734133419254145044e-16
4.885503459207944973e-16,3.188401721134684891e-15,9.738518748974425362e-14,1.736302351276219964e-16
4.957546557581388843e-16,3.192459753213185338e-15,9.754787148283118682e-14,1.738512226938389328e-16
4.917712985657830958e-16,3.196591915674199768e-15,9.767549400300580969e-14,1.740762471657924420e-16
5.123918674008322844e-16,3.200797151408289068e-15,9.776601964860336740e-14,1.743052509766553906e-16
5.070197658356517421e-16,3.205074401032074049e-15,9.792234603721119492e-14,1.745381764357689090e-16
5.043317024966597084e-16,3.209422602611387081e-15,9.806810861331185602e-14,1.747749657135660512e-16
5.120545071364467317e-16,3.213840691388020139e-15,9.819993816682067983e-14,1.750155608266912898e-16
5.025186160083268229e-16,3.218327599510086232e-15,9.837447423011967858e-14,1.752599036233170044e-16
5.156016648559364786e-16,3.222882255766144482e-15,9.853594630257483249e-14,1.755079357686646789e-16
4.822264853284533710e-16,3.227503585322974082e-15,9.861998889441072403e-14,1.757595987307249170e-16
5.252851622923519752e-16,3.232190509466791239e-15,9.876255121123115316e-14,1.760148337661648859e-16
5.681206895489079602e-16,3.236941945348411997e-15,9.893223700296745078e-14,1.762735819064509956e-16
5.787165363445462585e-16,3.241756805731856857e-15,9.907350816981953902e-14,1.765357839441580945e-16
5.065678481553390565e-16,3.246633998746725766e-15,9.923636340762259898e-14,1.768013804194852237e-16
5.225112335671453545e-16,3.251572427644276799e-15,9.941640477637642852e-14,1.770703116069720621e-16
5.355291424329791698e-16,3.256570990557332401e-15,9.947077660026208814e-14,1.773425175024243211e-16
5.014279083839195584e-16,3.261628580263677910e-15,9.963743483566129648e-14,1.776179378100289834e-16
5.148889237708999499e-16,3.266744083953366135e-15,9.983609037613669638e-14,1.778965119296828060e-16
5.044023259120568665e-16,3.271916382999895620e-15,9.999013531934884838e-14,1.781781789445310785e-16
5.446999351882461420e-16,3.277144348149787731e-15,1.001140106386056468e-13,1.784628773590075012e-16
5.734547001249673230e-16,3.282512161039483367e-15,1.001705752749544469e-13,1.787551914382612091e-16
5.178593460205563713e-16,3.287891451607298969e-15,1.004685702493316489e-13,1.790481305556326373e-16
5.039066621733755414e-16,3.293210947369058506e-15,1.005516118785142703e-13,1.793378134376943266e-16
5.040085697893808836e-16,3.298492551968498275e-15,1.007012709650473097e-13,1.796254328876719174e-16
4.906024593374110495e-16,3.303698489488060725e-15,1.008962548943848945e-13,1.799089317490087260e-16
5.126420956830876752e-16,3.308790742850362449e-15,1.010321266685539834e-13,1.801862397323475923e-16
5.452315877724663413e-16,3.313731064715030027e-15,1.012274903216158636e-13,1.804552740089385293e-16
5.189074324220984609e-16,3.318480992752974731e-15,1.013375750542689239e-13,1.807139400424265542e-16
5.121451924639724536e-16,3.323001869342384070e-15,1.014414797310567879e-13,1.809601326614334194e-16
5.339434758654012392e-16,3.327254865726704672e-15,1.015039096734815725e-13,1.811917373751242304e-16
5.605891184770673055e-16,3.331201010666114927e-15,1.016804106457343788e-13,1.814066319334758562e-16
5.356138036758588543e-16,3.334801223607070286e-15,1.018607189459006236e-13,1.816026881335850418e-16
5.122069239628201338e-16,3.338016352382966589e-15,1.019593651099956054e-13,1.817777738727268125e-16
5.177214677594040813e-16,3.340807215449236224e-15,1.020396870873271920e-13,1.819297554483437950e-16
5.244463351409920658e-16,3.343134648641797574e-15,1.021244543436710438e-13,1.820565001043627806e-16
5.096478712977136573e-16,3.344959556434324555e-15,1.021763804309188872e-13,1.821558788225032081e-16
5.100173151499147742e-16,3.346242967653912656e-15,1.021733092862109534e-13,1.822257693563751689e-16
5.116797670097304478e-16,3.346946172591292489e-15,1.021886531860032795e-13,1.822640636980665359e-16
5.149290587582794298e-16,3.347075346749872163e-15,1.022302405386480513e-13,1.822710981458586914e-16
5.029076864235965768e-16,3.346779873952945261e-15,1.022042109652743320e-13,1.822550076685231364e-16
5.089482694295266898e-16,3.346305723896854265e-15,1.021665701355229153e-13,1.822291869948746656e-16
5.288959262868801540e-16,3.345912562527553238e-15,1.021482645019662758e-13,1.822077767080132950e-16
5.319035607109889694e-16,3.345860021708584266e-15,1.021594105277100637e-13,1.822049155350291663e-16
5.179767026518726747e-16,3.346407861875358901e-15,1.021829291202041471e-13,1.822347492046386469e-16
4.999114238491070725e-16,3.347816335667219249e-15,1.022233010547630752e-13,1.823114502494317622e-16
5.045574584231637079e-16,3.350346753476162016e-15,1.022759105002998256e-13,1.824492488038604385e-16
5.036052700181644853e-16,3.354262252852777992e-15,1.024059094933040450e-13,1.826624745036438049e-16
5.247933191942016474e-16,3.359826508263750127e-15,1.026231508608487889e-13,1.829654862232568681e-16
5.553784223562772858e-16,3.367207656551114883e-15,1.027705257878418615e-13,1.833674401614191857e-16
5.164637552673940960e-16,3.376312532073906021e-15,1.030255192285424039e-13,1.838632628131040930e-16
5.090532866666585399e-16,3.386843810711780252e-15,1.033812370717954507e-13,1.844367628505682938e-16
5.103841366079879061e-16,3.398487551167625149e-15,1.037468058888678446e-13,1.850708440273582569e-16
5.157792203149801430e-16,3.410926635483777040e-15,1.041303669528918368e-13,1.857482371061581932e-16
4.851972885818479581e-16,3.423839862945863850e-15,1.045447048238387964e-13,1.864514505156690925e-16
5.005796777878036738e-16,3.436901343468381637e-15,1.048863974357299403e-13,1.871627373163127456e-16
5.205058340259837885e-16,3.449780197355112466e-15,1.053267817220954888e-13,1.878640788501375004e-16
5.846738404744182777e-16,3.462140569542213154e-15,1.056738288907375938e-13,1.885371855164511043e-16
5.057378037988410519e-16,3.473641966820121233e-15,1.060420111463046105e-13,1.891635151358556375e-16
4.894023848545792008e-16,3.483942646824013537e-15,1.063685591043805031e-13,1.897244575039100290e-16
5.002750902328081496e-16,3.492766099527187999e-15,1.066028296184359981e-13,1.902049547622297152e-16
5.095338624812422812e-16,3.500090180783811811e-15,1.068102973346735495e-13,1.906038010108659741e-16
4.445789614111719820e-16,3.506100923458778140e-15,1.069837266997506853e-13,1.909311270090651828e-16
4.520305355934986868e-16,3.510996524638754058e-15,1.071430956702659450e-13,1.911977259409865393e-16
4.819766993234129313e-16,3.514977576814592894e-15,1.072486936401595131e-13,1.914145214369054924e-16
4.813805791111873994e-16,3.518246479640075279e-15,1.073357791365288979e-13,1.915925355394614062e-16
4.647945992574168953e-16,3.521006965962140662e-15,1.074692095362294300e-13,1.917428628927691244e-16
4.633662690699336384e-16,3.523463744419049286e-15,1.075524478661434887e-13,1.918766512794486069e-16
4.373007650125405085e-16,3.525822260223009160e-15,1.076777781650575933e-13,1.920050885936063384e-16
5.245407392707879293e-16,3.528288575250569289e-15,1.076575024470589362e-13,1.921393963109385558e-16
5.105287164510499475e-16,3.531069368265985242e-15,1.078573436640851596e-13,1.922908295008946454e-16
4.817919628495186558e-16,3.534372055997747235e-15,1.078589585246095339e-13,1.924706834201205806e-16
4.767564547348279839e-16,3.538405035880352154e-15,1.079888694776994394e-13,1.926903067314049316e-16
4.788689943653695987e-16,3.543378051566467880e-15,1.082872916190336929e-13,1.929611214083108538e-16
4.523290889080070271e-16,3.549502644762083602e-15,1.088243160314783675e-13,1.932946473406839517e-16
5.021269990106446568e-16,3.556983510115039414e-15,1.090876775225272900e-13,1.937020315493223754e-16
5.250930449411447276e-16,3.565897996200519476e-15,1.094211190518079126e-13,1.941874861921274038e-16
4.727632857610909451e-16,3.576061282338222120e-15,1.097238996563595332e-13,1.947409465215094189e-16
4.677949910868719891e-16,3.587250276871638775e-15,1.097921343767196410e-13,1.953502636739853740e-16
4.652255050955606272e-16,3.599239985121369889e-15,1.099497130153007420e-13,1.960031851534780890e-16
4.421997397837088493e-16,3.611802924739293604e-15,1.102903155440645327e-13,1.966873229933611645e-16
4.658819801835621420e-16,3.624708684464715992e-15,1.109902495230296501e-13,1.973901297277191267e-16
5.149768502704752727e-16,3.637723628957494686e-15,1.115445462544143686e-13,1.980988823174968654e-16
5.144797848251124652e-16,3.650610753046187406e-15,1.120004157066272143e-13,1.988006742133163487e-16
5.339097422436582478e-16,3.663129689123937703e-15,1.124075522535559086e-13,1.994824157582340198e-16
4.926034415939870666e-16,3.675036880248861581e-15,1.125969393283102615e-13,2.001308436142378575e-16
5.218203384137572147e-16,3.686088227755692531e-15,1.127048861489972894e-13,2.007326649427753379e-16
4.844556728046482972e-16,3.696123375489745340e-15,1.130429005610508499e-13,2.012791472566098059e-16
5.136990631894174114e-16,3.705171618480777668e-15,1.132496811686389586e-13,2.017718858700414260e-16
5.057010150658064099e-16,3.713290311107925145e-15,1.136199897252594759e-13,2.022140041204768689e-16
4.958034103582124360e-16,3.720538112206117217e-15,1.140078613977837411e-13,2.026086963818474663e-16
4.855571223790368289e-16,3.726974834843703592e-15,1.141122732834336781e-13,2.029592198839754138e-16
5.318897650443556705e-16,3.732661304719210439e-15,1.143269026700882589e-13,2.032688870013107820e-16
5.115904113641003693e-16,3.737659227679175375e-15,1.145103912012120074e-13,2.035410580383722572e-16
4.975959272452133927e-16,3.742031066796613743e-15,1.144935220731924932e-13,2.037791345358319882e-16
4.804620688657450678e-16,3.745839929386693932e-15,1.148755856259258552e-13,2.039865531177467611e-16
5.161979133546191349e-16,3.749149464283247972e-15,1.149869950042437332e-13,2.041667798975629211e-16
5.467948016232079050e-16,3.752023769644405849e-15,1.148690784109502311e-13,2.043233054575040053e-16
5.347264464394356404e-16,3.754527311510570404e-15,1.149320893886865024e-13,2.044596404134960512e-16
4.833612329516641889e-16,3.756724853294244435e-15,1.148146073671718397e-13,2.045793115754076517e-16
5.081825637322251278e-16,3.758681396344842494e-15,1.149399521793688415e-13,2.046858587103980339e-16
5.163077542699883274e-16,3.760462131698071991e-15,1.151471369898433321e-13,2.047828319153409706e-16
5.648133916568706729e-16,3.762132403094059020e-15,1.151020982629632590e-13,2.048737896029097767e-16
5.258085190409902077e-16,3.763757681325859694e-15,1.152104573321122163e-13,2.049622971046783436e-16
4.744384238674208236e-16,3.765403549964658401e-15,1.151699211992448943e-13,2.050519258937600761e-16
4.785093408111380214e-16,3.767135702497053110e-15,1.150719222904975141e-13,2.051462534289141855e-16
4.455317621113703789e-16,3.769019952437062572e-15,1.151285418468448213e-13,2.052488637052127571e-16
5.659471098715318163e-16,3.771123334811791024e-15,1.152646764453205606e-13,2.053634072374544206e-16
4.782386983332623304e-16,3.773527175659956420e-15,1.153688699110373473e-13,2.054943127835701778e-16
4.827130516656933615e-16,3.776343103106847008e-15,1.154365624376608242e-13,2.056476592569475584e-16
4.789413016711607192e-16,3.779688080882243144e-15,1.154436538698345396e-13,2.058298161310595142e-16
4.543772224602965387e-16,3.783679660841802982e-15,1.155901067539951806e-13,2.060471849068472904e-16
4.797351563830298210e-16,3.788436163377681896e-15,1.156127175095964035e-13,2.063062089373102749e-16
