# Flux, Flux Uncertainty, Sky Flux
2.054290316664842860e-15,2.852686359870722367e-12,2.627914201017673730e-15
2.068305499862449774e-15,2.780828430207811477e-12,2.569644979667129463e-15
2.043152389215077919e-15,2.638341031575072927e-12,2.514098237980321521e-15
1.793732225428349553e-15,2.902540493553471854e-12,2.455724899258644201e-15
1.922784588001168874e-15,2.623120385650838201e-12,2.402414637306801531e-15
2.095836009331669233e-15,2.503946674506519867e-12,2.352727258478626891e-15
1.755374524387994746e-15,2.447738964950300054e-12,2.310361420061766701e-15
1.738806886444475035e-15,2.476899843985688100e-12,2.270087418201501902e-15
2.083139466897903749e-15,2.442400321556112238e-12,2.234778416810079102e-15
2.093180198260714929e-15,2.571592327886852745e-12,2.206639928772692089e-15
2.013014460400600066e-15,2.342324867972885063e-12,2.181699096671915843e-15
1.723664997115950341e-15,2.290750534817023543e-12,2.158572579297053756e-15
1.936203811950902215e-15,2.294144104810967767e-12,2.138003251288334733e-15
1.951454155930339784e-15,2.191770301474051433e-12,2.120563192454556194e-15
1.801152167745381589e-15,2.084842004015564615e-12,2.106685289967718610e-15
1.732028210099345583e-15,2.174016405217290658e-12,2.090580257547499776e-15
1.977521292619831126e-15,2.268464999423720340e-12,2.078172486135242580e-15
1.998662701585998467e-15,2.329283288135921577e-12,2.067231107000574197e-15
2.084300225651808477e-15,2.229820991131836291e-12,2.056020570253601943e-15
1.989267770677909676e-15,2.261658359397524758e-12,2.046215416694776132e-15
2.068172877070679525e-15,2.182240249706351632e-12,2.033822025790898546e-15
2.124156469696009721e-15,2.248119653757973326e-12,2.022248000212000885e-15
2.056324321226626904e-15,2.223944563070413049e-12,2.007746090328273667e-15
1.951663976149705131e-15,2.059786289564395956e-12,1.993305443726991169e-15
1.649916704693946619e-15,2.248641735178608682e-12,1.977157812462942041e-15
2.024273106183719599e-15,2.050765754142000819e-12,1.961602967690618005e-15
2.075603242235512541e-15,2.159553038805885703e-12,1.944864374105821642e-15
2.142461231739196396e-15,1.963863164478100131e-12,1.927768380307334352e-15
2.142566904044162278e-15,1.993092294505418508e-12,1.909614219450658083e-15
2.209829961058526561e-15,1.951522982905128683e-12,1.891410441430378787e-15
2.093380565564927360e-15,2.102323300658769143e-12,1.873613483255452501e-15
2.158314532774390408e-15,1.938677341834273790e-12,1.856005993659416769e-15
2.034058860233526071e-15,2.055785401612899441e-12,1.840558423017463529e-15
2.020388856636213765e-15,2.095384911458224495e-12,1.823536905723804149e-15
2.105444909015418419e-15,1.924047794735834707e-12,1.808531074962018742e-15
2.058581035570899649e-15,1.890186413504225532e-12,1.794393841080083950e-15
2.232187075233067597e-15,1.870868149331286096e-12,1.780911929423210178e-15
2.091224766783091116e-15,1.832084943845286755e-12,1.767294938322910772e-15
2.092937998162606095e-15,1.836653784537941775e-12,1.755608180158666628e-15
2.142596677278055517e-15,1.800344249922007340e-12,1.743585906880145390e-15
2.048289466956792448e-15,1.818202731033497217e-12,1.732258661785380090e-15
1.642940032012518497e-15,1.827445855459075267e-12,1.721878974438764193e-15
1.665162513727068568e-15,1.906965357443674784e-12,1.709444359979872440e-15
1.524450589866106287e-15,1.686748247672364301e-12,1.698746813447185708e-15
1.656239143654540361e-15,1.847727914665216188e-12,1.686745655530788254e-15
1.520605953414353303e-15,1.725124610486463121e-12,1.675020726581972802e-15
1.518067190609341749e-15,1.665509251658663544e-12,1.663911311680572326e-15
1.625162654751950656e-15,1.755759497125466286e-12,1.650507695719594079e-15
1.931253539126303147e-15,1.783987732513992215e-12,1.636486984928777145e-15
