# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.438845553212976808e-13,5.466896142465331981e-16,1.812221032019801638e-13,1.599127523011438114e-16
2.432531837620980603e-13,5.457951852222168842e-16,1.812100583166605000e-13,1.597635071460203045e-16
2.429524105121726734e-13,5.452225185009285610e-16,1.809442285935477607e-13,1.596296542666238538e-16
2.433726309696656493e-13,5.454301657628210405e-16,1.808483135199703086e-13,1.595108105977118513e-16
2.449007492471799915e-13,5.468109642691100457e-16,1.809864965532790630e-13,1.594065985498075948e-16
2.431505208625325734e-13,5.448434019377790035e-16,1.806520728232998695e-13,1.593166456758789457e-16
2.459684880369169542e-13,5.475280416511598328e-16,1.805361676023213483e-13,1.592391221004797777e-16
2.457964202286720569e-13,5.472232930148609604e-16,1.803773412049984462e-13,1.591753789960973856e-16
2.461311966428892191e-13,5.474882940967012711e-16,1.804640463641593091e-13,1.591274450594434063e-16
2.459836261154945063e-13,5.472979526714271786e-16,1.805850453801724096e-13,1.590922766506815067e-16
2.444025665301432086e-13,5.456634640645316061e-16,1.805327332557632918e-13,1.590695225799617531e-16
2.436747965687743476e-13,5.448957351982969696e-16,1.804251663020921445e-13,1.590588349607549123e-16
2.410985199626393117e-13,5.422854762068805752e-16,1.803767165572291749e-13,1.590598664891900364e-16
2.381547332897472724e-13,5.393297202543442181e-16,1.804296690563919905e-13,1.590720465266860754e-16
2.385908049604149309e-13,5.398310974235328897e-16,1.805678002055776056e-13,1.590940434742137091e-16
2.400833747750355524e-13,5.413892240610177295e-16,1.805074854222735797e-13,1.591239618550771075e-16
2.408893800277025554e-13,5.422537398440820392e-16,1.804140634828535231e-13,1.591598615404186316e-16
2.413436839846061584e-13,5.427584967588484580e-16,1.802525180648578494e-13,1.591998023027918138e-16
2.414771789127412869e-13,5.430106365739983931e-16,1.805609378296772669e-13,1.592418431902951891e-16
2.397795481835369787e-13,5.413878989464156084e-16,1.807403528299285067e-13,1.592840421307084329e-16
2.388634237936455422e-13,5.405091775056733211e-16,1.806341072235776529e-13,1.593245469115083725e-16
2.438067776505242794e-13,5.455974283951658292e-16,1.807464539328037497e-13,1.593630717957120136e-16
2.459110756524214656e-13,5.477891514163314480e-16,1.809067412569023694e-13,1.593931805288352986e-16
2.469447623969926166e-13,5.489134325329027500e-16,1.812352967410670738e-13,1.594153385162622750e-16
2.469390726248059799e-13,5.489142575873808426e-16,1.811379699294379173e-13,1.594275991036768852e-16
2.468118640637722256e-13,5.487546740306574218e-16,1.809191530027020647e-13,1.594280173261527774e-16
2.467131984839904327e-13,5.486371902243520316e-16,1.809567219114719495e-13,1.594146511866489588e-16
2.469757087886494794e-13,5.488340237355802650e-16,1.808529387491930111e-13,1.593855631620734774e-16
2.481632356000882872e-13,5.499404797643200448e-16,1.808399029569015004e-13,1.593388219353738244e-16
2.485955569850323999e-13,5.502262463382586007e-16,1.806280441045121373e-13,1.592725043515612813e-16
2.478422690014813130e-13,5.493105349388955722e-16,1.805514410890562720e-13,1.591846975950351800e-16
2.465092074606593261e-13,5.478046850232620208e-16,1.806812786741776479e-13,1.590735015848980537e-16
2.441424989656993872e-13,5.451661456912032242e-16,1.805029864779461781e-13,1.589370389293106878e-16
2.381605107735960186e-13,5.388039510023426185e-16,1.802923332823437789e-13,1.587744791765259947e-16
2.270164643134709645e-13,5.269787394167383999e-16,1.800447704674889388e-13,1.585826188619223300e-16
2.104596338532855755e-13,5.090870041205745122e-16,1.797477320581301841e-13,1.583636805797804237e-16
2.145734079065725457e-13,5.130244175232026627e-16,1.796522312529831539e-13,1.581338515244345421e-16
2.348447409366290343e-13,5.338170602000407303e-16,1.796263268810578490e-13,1.578879507823606047e-16
2.395372744562930820e-13,5.381134836882836104e-16,1.793718262571890105e-13,1.576285904758204291e-16
2.397560145460311448e-13,5.377542121660777844e-16,1.785853429208557800e-13,1.573583693434433992e-16
2.393829129859058553e-13,5.368556171725977874e-16,1.782812446850853841e-13,1.570798708611229349e-16
2.383095074327313439e-13,5.352439501943164336e-16,1.780007737160969607e-13,1.567956617762048558e-16
2.390102581376919475e-13,5.354088058716540020e-16,1.776572413251891981e-13,1.565082910507315562e-16
2.404778776977755905e-13,5.363387645203538142e-16,1.773042986657647604e-13,1.562202892089968191e-16
2.423095367526162552e-13,5.376436141079723938e-16,1.770393086958153994e-13,1.559341680843184584e-16
2.421477012302024226e-13,5.369265275972079412e-16,1.765691823783920468e-13,1.556524209597927239e-16
2.412993683685911604e-13,5.356149265893966964e-16,1.766450729037525393e-13,1.553775230977708139e-16
2.404726615871995867e-13,5.341954285025377041e-16,1.757653249665331575e-13,1.551101877074823849e-16
2.401589298968835728e-13,5.334472689554999612e-16,1.759557558831228945e-13,1.548423244191504674e-16
2.381604011004912002e-13,5.309753507939263299e-16,1.755633269565663527e-13,1.546047217782240237e-16
2.372164976447892225e-13,5.296045788771857079e-16,1.752741792645088284e-13,1.543841382162432273e-16
2.370284413372978869e-13,5.290835213116946102e-16,1.753661191848898991e-13,1.541828744689333637e-16
2.376992084683957456e-13,5.293405652371272846e-16,1.746460782014114663e-13,1.540025399591024914e-16
2.364763909917921538e-13,5.278245108633301067e-16,1.745608473458525451e-13,1.538438330092600795e-16
2.343965795485734263e-13,5.254743150140657343e-16,1.744083198772797848e-13,1.537073261352777336e-16
2.373821589011950233e-13,5.282428422391218860e-16,1.741975216119626117e-13,1.535935989992527464e-16
2.392893886319497487e-13,5.299939979522665094e-16,1.741267577411556042e-13,1.535032392942032026e-16
2.388973314094210858e-13,5.294763261612788334e-16,1.740530273270728304e-13,1.534368436575398673e-16
2.390430757465355689e-13,5.294997979908094967e-16,1.737187466634578727e-13,1.533950186146645489e-16
2.389366927289765473e-13,5.293832771149733976e-16,1.738441811603722844e-13,1.533783815541145171e-16
2.376357674164394156e-13,5.281888878222000930e-16,1.744640755406951604e-13,1.533876735086329077e-16
2.377325753851244283e-13,5.283008879926525728e-16,1.741048535119082888e-13,1.534274488882284984e-16
2.384928926937468336e-13,5.291869329156914240e-16,1.741805817012255128e-13,1.534936726953981688e-16
2.374634672619206704e-13,5.283394599055961487e-16,1.743327544345299784e-13,1.535878036756493400e-16
2.359489684742607057e-13,5.270364897670443673e-16,1.743797059172567205e-13,1.537105328166285427e-16
2.365860353129584309e-13,5.279232668336589663e-16,1.742817078948792594e-13,1.538625688793456576e-16
2.355679342995156736e-13,5.272622282940078340e-16,1.746368675971350057e-13,1.540446396578235825e-16
2.333204200714425853e-13,5.254150691799157498e-16,1.750495739719392303e-13,1.542574494112455275e-16
2.330739374306928634e-13,5.256267002362788554e-16,1.753591781539759865e-13,1.545005102386887037e-16
2.328693558613440883e-13,5.259127313774642453e-16,1.755921415897917412e-13,1.547707662572637903e-16
2.340803400667620810e-13,5.277055083098591699e-16,1.760284858453013125e-13,1.550639476207941570e-16
2.335253606368426810e-13,5.277098887576889980e-16,1.762792072400606019e-13,1.553757193117280592e-16
2.358815973991089502e-13,5.307125644223911455e-16,1.766718627696031055e-13,1.557017184759976024e-16
2.355165655551627390e-13,5.309609944276240945e-16,1.769771351023770670e-13,1.560375497243275422e-16
2.358534469910674858e-13,5.319942359412087005e-16,1.774652409193949423e-13,1.564009759256508744e-16
2.368942099022195172e-13,5.336767711531799614e-16,1.777676110633505451e-13,1.567430765970140423e-16
2.370989701482595945e-13,5.345404631228945500e-16,1.783161909824564927e-13,1.570804027272843429e-16
2.379995277840612596e-13,5.386826184011474955e-16,1.783345595067609657e-13,1.574087995733235977e-16
2.394593997562056583e-13,5.442563513506800089e-16,1.787944372990815455e-13,1.577236752037084943e-16
2.381628399651510389e-13,5.373704614969975845e-16,1.793317954733256716e-13,1.580204039244328280e-16
2.372493631790107336e-13,5.369221047913145108e-16,1.794377313484251465e-13,1.582943307050606440e-16
2.348415294633898034e-13,5.349025782109116895e-16,1.795744714028440975e-13,1.585407769251902069e-16
2.345547783735925904e-13,5.350507908958749581e-16,1.800968284537117725e-13,1.587550474512565503e-16
2.336466813334330814e-13,5.344791052851914823e-16,1.805050345546761261e-13,1.589324390488564590e-16
2.325460114441636986e-13,5.336032294910555829e-16,1.806798485711518255e-13,1.590682501298399070e-16
2.334679557685437708e-13,5.347178099234277760e-16,1.807858051777152883e-13,1.591581652543455111e-16
2.357564363942917217e-13,5.371283879045979898e-16,1.807128968257857328e-13,1.592033876966907915e-16
2.339344275837828796e-13,5.353219992996308726e-16,1.810479626272118168e-13,1.592099487170757186e-16
2.280276299106566924e-13,5.291794848549192561e-16,1.811432785066659488e-13,1.591853547234269467e-16
2.147124440624916325e-13,5.151093102977572530e-16,1.813113362930326939e-13,1.591406730724545032e-16
2.083053207622379300e-13,5.080272344490986896e-16,1.806584934027761184e-13,1.590841391729788188e-16
2.204422046192060553e-13,5.208666210709850158e-16,1.806465633868391739e-13,1.590238914840414306e-16
2.308919506344360223e-13,5.317153052130384422e-16,1.806010830729181581e-13,1.589680600725015452e-16
2.330162827696390040e-13,5.338110132916294182e-16,1.804760282579025231e-13,1.589247670661697478e-16
2.337054133118109244e-13,5.344715387135920029e-16,1.804120432005526786e-13,1.589021311408984062e-16
2.334477838083583726e-13,5.342226457178310295e-16,1.804479800402588044e-13,1.589082760432293433e-16
2.332540584445821694e-13,5.341028417332782023e-16,1.804954074198336807e-13,1.589513431596039546e-16
2.327278362770209593e-13,5.337307561649685441e-16,1.806348339316284376e-13,1.590395081580227101e-16
2.329957410305463804e-13,5.342398840988825123e-16,1.806093610932886030e-13,1.591810017485292252e-16
2.307624564070889618e-13,5.323181577820193281e-16,1.808842506462433984e-13,1.593841346351242788e-16
2.277331549904170174e-13,5.296753338828526690e-16,1.811739862135102666e-13,1.596573267638050788e-16
2.322549185336553203e-13,5.451908273842156693e-16,1.815177582888596137e-13,1.600335392814487514e-16
2.327636215990923319e-13,5.453450032554193058e-16,1.819291237239486598e-13,1.604810523570013145e-16
2.337163601707953146e-13,5.383768722712327582e-16,1.829335244466873310e-13,1.609971336166635018e-16
2.346481985931300992e-13,5.403552065772209271e-16,1.833839447726008729e-13,1.615639580765596841e-16
2.355650610006757186e-13,5.457088701258049270e-16,1.838084242422881962e-13,1.621613089949268328e-16
2.352482921483308027e-13,5.495968957353864538e-16,1.845860328682742644e-13,1.627686849442258284e-16
2.349706716455190667e-13,5.440206362345316176e-16,1.855222373892726867e-13,1.633652745856161419e-16
2.358941656267941085e-13,5.459672271265825153e-16,1.858412102968305776e-13,1.639299570519498248e-16
2.349402053641874832e-13,5.459122252185810542e-16,1.864146717701144235e-13,1.644413286380152023e-16
2.346433359486486670e-13,5.464495158850057177e-16,1.871948565656079348e-13,1.648782332897309959e-16
2.320124858509722925e-13,5.443400311776655772e-16,1.876245898821264409e-13,1.652285115172204407e-16
2.211904248385350235e-13,5.333209374410280969e-16,1.879279371818249913e-13,1.654939209353132403e-16
2.234091143466168986e-13,5.360541690371859390e-16,1.881275828656490506e-13,1.656809609106019501e-16
2.357557423216058116e-13,5.492120713104884995e-16,1.878388706448958845e-13,1.657963933194413061e-16
2.358983528021512585e-13,5.494981634229968321e-16,1.880868591945184081e-13,1.658469936388023117e-16
2.347582897417988774e-13,5.482949757265144401e-16,1.881143101672369591e-13,1.658362417394368271e-16
2.343999907580126877e-13,5.478550951230336928e-16,1.883596405674927081e-13,1.657738701018339045e-16
2.355133311016902902e-13,5.487855886489577598e-16,1.879923549237807148e-13,1.656690244090384272e-16
2.374184336407346985e-13,5.505044458102279523e-16,1.877936526937035545e-13,1.655288155734844651e-16
2.376714082873715366e-13,5.504725709064242344e-16,1.877038286879048245e-13,1.653603602578340329e-16
2.361402171159356652e-13,5.485481188773664771e-16,1.875862098457164518e-13,1.651707677139719036e-16
2.343885926439484695e-13,5.463499522292055495e-16,1.873409456616303515e-13,1.649671295749045228e-16
2.334953255909360242e-13,5.450352448691002136e-16,1.871160615630370997e-13,1.647565264711936626e-16
2.326363174774711332e-13,5.437228881965980615e-16,1.866716152603106132e-13,1.645466903112464121e-16
2.311888163226683526e-13,5.418506037952337860e-16,1.864926794100279362e-13,1.643470664154165232e-16
2.305772299842549113e-13,5.408768996081210106e-16,1.862448157576038833e-13,1.641680702039002217e-16
2.306417327780935530e-13,5.406889921283501739e-16,1.861700634764709249e-13,1.640201443458719269e-16
2.293806342768201546e-13,5.391625894124549146e-16,1.859883646574061487e-13,1.639137154770047457e-16
2.287924662529993047e-13,5.384631755940064413e-16,1.860387465814355408e-13,1.638592170132373790e-16
2.288179264974618066e-13,5.385401744215972629e-16,1.862797222504349657e-13,1.638671185408291079e-16
2.291359764752684133e-13,5.389929490218117570e-16,1.861908402213139425e-13,1.639479618652431749e-16
2.297600078378747416e-13,5.399762535156904969e-16,1.864460444047543155e-13,1.641235465753293632e-16
2.298050912460275044e-13,5.404806102414823996e-16,1.865334975515358092e-13,1.643937405441012659e-16
2.277755957759864998e-13,5.390662942960056164e-16,1.872209812303078305e-13,1.647694847642980569e-16
2.269187422578541116e-13,5.390055127928963386e-16,1.874622702631663191e-13,1.652634902073639564e-16
2.286259785968133473e-13,5.418952904791577128e-16,1.878885297202840036e-13,1.658874981229312877e-16
2.314442470226336137e-13,5.462776866765996052e-16,1.888748748232746534e-13,1.666537085387919136e-16
2.312472553248480940e-13,5.477693053640557101e-16,1.901209880334500001e-13,1.675748737527047472e-16
2.313462177234513984e-13,5.498493822260434615e-16,1.913795537039330861e-13,1.686644012094717875e-16
2.332674121134416425e-13,5.542011339052547342e-16,1.929763302869836275e-13,1.699330594343382392e-16
2.353786508407500611e-13,5.590410346897472373e-16,1.945987315261689680e-13,1.713753195715574058e-16
2.383459992357360074e-13,5.650427978746261946e-16,1.962852177644189765e-13,1.729681554335605076e-16
2.385011272557553939e-13,5.683170556783636505e-16,1.983098613747964834e-13,1.746852214413380964e-16
2.378100486203606348e-13,5.708579402677691187e-16,2.004244389938784727e-13,1.764992789753596783e-16
2.389096341045468564e-13,5.753895961546195591e-16,2.024264332347911391e-13,1.783820131655939035e-16
2.426541705500065711e-13,5.828156155952475910e-16,2.044492553824232993e-13,1.803038929769103276e-16
2.461463217539032761e-13,5.900484210177359613e-16,2.068733188117103327e-13,1.822340777553228541e-16
2.445238895458862206e-13,5.917472422172480974e-16,2.092077040579487210e-13,1.841403739551584661e-16
2.357096544972104069e-13,5.854372665617095145e-16,2.113504999296761063e-13,1.859892461047523205e-16
2.080177132413355051e-13,5.569727134778723340e-16,2.129871654754294367e-13,1.877458861618871409e-16
1.861863362977479535e-13,5.335473715213251015e-16,2.149236763049507317e-13,1.893794916812330085e-16
2.087188152215488319e-13,5.630662374648411436e-16,2.163381159129846547e-13,1.908874726960598588e-16
2.295482972546387352e-13,5.892234654844160182e-16,2.181193063341742474e-13,1.921290063211524774e-16
2.253753848717098724e-13,5.862258165431697289e-16,2.194470721572944328e-13,1.931262256091720815e-16
2.213590581253776984e-13,5.827930308117785929e-16,2.199627951282843198e-13,1.938414857414168768e-16
2.252611566014554334e-13,5.879206944050952106e-16,2.202942025338012746e-13,1.942396727686975236e-16
2.321881609800676330e-13,5.958516075329931365e-16,2.200979198431947600e-13,1.943056389370259708e-16
2.392950751440982903e-13,6.034547726915166951e-16,2.201125699501819696e-13,1.940663001996399792e-16
2.425795685054179458e-13,6.061994067709337433e-16,2.194284382457163850e-13,1.935601082839107182e-16
2.419475802045731155e-13,6.042242326483401775e-16,2.186327525480956422e-13,1.928263544799214194e-16
2.426562602672239077e-13,6.033709075284858808e-16,2.175262933827118042e-13,1.919046849162794414e-16
2.457898114544380498e-13,6.049400115028865432e-16,2.163906288337166095e-13,1.908346904758721866e-16
2.452141734418616391e-13,6.022735974667862598e-16,2.153225691976271466e-13,1.896555735259925601e-16
2.431584895392896335e-13,5.978354694288223968e-16,2.139662341967090225e-13,1.884058924796751356e-16
2.411234759618508297e-13,5.933504940529250307e-16,2.124994634205526591e-13,1.871233836009570369e-16
2.376333626527792499e-13,5.872526627175385917e-16,2.108652818693328453e-13,1.858448582785923438e-16
2.355307917937488614e-13,5.827340205676572774e-16,2.092184384461687290e-13,1.846061732191156714e-16
2.361302859953578487e-13,5.813386011963416331e-16,2.079075062650342691e-13,1.834422706392021974e-16
2.373996186948338691e-13,5.809034887513279443e-16,2.070259713673285765e-13,1.823872855512188869e-16
2.389207992492678732e-13,5.809619371618846745e-16,2.062041951581728246e-13,1.814747176146793792e-16
2.374323822102739836e-13,5.780256290222235186e-16,2.052461072785432104e-13,1.807376657518749947e-16
2.342034047506924267e-13,5.735699310780265303e-16,2.045216610291444028e-13,1.802091245899688205e-16
2.335169997976905079e-13,5.722625849056576416e-16,2.039284431583532666e-13,1.799142683060853819e-16
2.320127445223172996e-13,5.704688164040108871e-16,2.036356408288518678e-13,1.798449418510256318e-16
2.324384169483478801e-13,5.711779232914547032e-16,2.038600624902467131e-13,1.799750386777343987e-16
2.327124807251158780e-13,5.685415273031424097e-16,2.041319885793009323e-13,1.802766725323106830e-16
2.346310028312873237e-13,5.743187239736004198e-16,2.050511822064303803e-13,1.807223034474812455e-16
2.332874989823788524e-13,5.743874614192738862e-16,2.051982265997048615e-13,1.812844930724410219e-16
2.331553007762678085e-13,5.754674118080067110e-16,2.063745163569165475e-13,1.819357029512242359e-16
2.306443104376685209e-13,5.700662306375753306e-16,2.071360142099689863e-13,1.826481350507466927e-16
2.325537799916078373e-13,5.770760108360208147e-16,2.079546145087110051e-13,1.833936146229240416e-16
2.364063644696120247e-13,5.828882167637162962e-16,2.087623642841620006e-13,1.841435160861938992e-16
2.377101954114759322e-13,5.855865020402011352e-16,2.095460246167007188e-13,1.848687330298509165e-16
2.399578380501776801e-13,5.892086299955463020e-16,2.102252295102089785e-13,1.855407406121633529e-16
2.372907318345574011e-13,5.873597977162040746e-16,2.109286823751793823e-13,1.861413107897928598e-16
2.357299113323505005e-13,5.865724005198984303e-16,2.116349817691116233e-13,1.866578544285020274e-16
2.363497823563043118e-13,5.879803957235370781e-16,2.117599262875441157e-13,1.871062657592686415e-16
2.371613172672366711e-13,5.895832873270800205e-16,2.123855258565363189e-13,1.874935183677094493e-16
2.320188531789070427e-13,5.841719747262233811e-16,2.127409186401618707e-13,1.878267150332087140e-16
2.201940047675966533e-13,5.675439446612401794e-16,2.131022341225257596e-13,1.881130652667613804e-16
2.278244124431072053e-13,5.807827652430680008e-16,2.137730255660835930e-13,1.883598654600336959e-16
2.347845660997750603e-13,5.888958315153068652e-16,2.139041465866041137e-13,1.885744817445776089e-16
2.366505144236221958e-13,5.912388702083940019e-16,2.138085539094390660e-13,1.887643356399539855e-16
2.405709679416216487e-13,5.959372357005678271e-16,2.145078715036886701e-13,1.889368925518413866e-16
2.425283681289503777e-13,5.983100936785985589e-16,2.143398626676006255e-13,1.890996531666907264e-16
2.407476999945507197e-13,5.966232871081396753e-16,2.144121617478447079e-13,1.892601477778672469e-16
2.378005538351615894e-13,5.937047495717927876e-16,2.147812173591551894e-13,1.894259335697189263e-16
2.377034896644671922e-13,5.939238143915304803e-16,2.150736397060952789e-13,1.896044537506198979e-16
2.386385314306580747e-13,5.952736311375120285e-16,2.151124932044038858e-13,1.898014176139196389e-16
2.396660486471805600e-13,5.967742384609389391e-16,2.153254488060056310e-13,1.900171285717206190e-16
2.391181809041530345e-13,5.965372061682356877e-16,2.153236558959270408e-13,1.902503001934875186e-16
2.417074235364798687e-13,5.998298587183108187e-16,2.156673564323978865e-13,1.904996438795088028e-16
2.411795331326143241e-13,5.997152228064584426e-16,2.159726774894827937e-13,1.907638681601803971e-16
2.393086329869656244e-13,5.981252752186055656e-16,2.161940827281460253e-13,1.910416776860132662e-16
2.352911488878675890e-13,5.942373503004781564e-16,2.169240495024332052e-13,1.913317723103089746e-16
2.372200542305208336e-13,5.969210150828644731e-16,2.173300506219675206e-13,1.916328462649031604e-16
2.395078083691075855e-13,5.999346563545406537e-16,2.172911043972720474e-13,1.919435874295549321e-16
2.410682050467949921e-13,6.021174473525177958e-16,2.170482190856331034e-13,1.922626766957148706e-16
2.401082879839586627e-13,6.017480454920642397e-16,2.181690730186586202e-13,1.925887874254642910e-16
2.345503898364983797e-13,5.961417516691670006e-16,2.185641650988269602e-13,1.929205850065727203e-16
2.312879826532012040e-13,5.930158447251925915e-16,2.187075723400630345e-13,1.932567265046359002e-16
2.292020671732680956e-13,5.913027073611724808e-16,2.194618633271290609e-13,1.935958604133296234e-16
2.250500704515449013e-13,5.870678249959413001e-16,2.192866241189366668e-13,1.939366265038295724e-16
2.251710687203214622e-13,5.878297765708442941e-16,2.199320509045784443e-13,1.942807200299518328e-16
2.283587814386351980e-13,5.920151211730247224e-16,2.200886712827080256e-13,1.946236830345889698e-16
2.311957320460930547e-13,5.958701489299362439e-16,2.208258880745996474e-13,1.949613696686622398e-16
2.284358781614684237e-13,5.932958942261330197e-16,2.211498208406937406e-13,1.952950637184777489e-16
2.252868875449178034e-13,5.902454481254625759e-16,2.214936924530358406e-13,1.956233495443087541e-16
2.242421496174288060e-13,5.895943315508645392e-16,2.218707615299342902e-13,1.959448036262938727e-16
2.311613239302037434e-13,5.980221469224597561e-16,2.221562388466705183e-13,1.962579951489286058e-16
2.377636302815394376e-13,6.060033670566938668e-16,2.225232466202590435e-13,1.965614866951005039e-16
2.380230265634906173e-13,6.068075059636565557e-16,2.228959199088485404e-13,1.968538350500912215e-16
2.291967767835665733e-13,5.972794627570212491e-16,2.232427119123734643e-13,1.971335921156934476e-16
2.295819842897361790e-13,5.981817083754397479e-16,2.235091658885092003e-13,1.973993059343440531e-16
2.348490849302566795e-13,6.046891567452849631e-16,2.244011592992440296e-13,1.976495218229326700e-16
2.312829719641840439e-13,6.010311672492029873e-16,2.246367769131687129e-13,1.978827836155804334e-16
2.276046354793214678e-13,5.972560716111780756e-16,2.252291320862575555e-13,1.980976367495695984e-16
2.254906892723766335e-13,5.951159701160946189e-16,2.252127586568023609e-13,1.982935748474967302e-16
2.291570797565341750e-13,5.995637842936749814e-16,2.250375997129759725e-13,1.984728445202465531e-16
2.335462461975268643e-13,6.048518954101563072e-16,2.251287159854205377e-13,1.986391207862578072e-16
2.355822277249276300e-13,6.074200811091984877e-16,2.252323971539213856e-13,1.987962818758048105e-16
2.333236989883928204e-13,6.051233491091768980e-16,2.255212062288518856e-13,1.989482140794547750e-16
2.289240723372341969e-13,6.003885681646516409e-16,2.259022872560672288e-13,1.990988098504964255e-16
2.245124299025293803e-13,5.955793921989698082e-16,2.262358393486167953e-13,1.992519666419143062e-16
2.184953219842734705e-13,5.888518250901640999e-16,2.265546615549265304e-13,1.994115864736192443e-16
2.177661366306063240e-13,5.881930238696097988e-16,2.263080247817554009e-13,1.995815762244422803e-16
2.274619164947490791e-13,5.996435360218092349e-16,2.256189673530527593e-13,1.997658486425036973e-16
2.334517879711446404e-13,6.068736247319570715e-16,2.258179064212131027e-13,1.999683240669274367e-16
2.278687342040090788e-13,6.009446968549318728e-16,2.266254881971883613e-13,2.001929328536019156e-16
2.236290216491932668e-13,5.964836023690249541e-16,2.270999833786934434e-13,2.004436184975782644e-16
2.205264564059584012e-13,5.932880122623380859e-16,2.271773830868297509e-13,2.007243414448988526e-16
2.250172982996626647e-13,5.991199023541480778e-16,2.278915378000390981e-13,2.010390835869652551e-16
2.275846101045060119e-13,6.026719185580901975e-16,2.281423315282021436e-13,2.013946611502548283e-16
2.311089579528262795e-13,6.075718526085003152e-16,2.293866748109796820e-13,2.018137456805252919e-16
2.348776495721775942e-13,6.125830248245409010e-16,2.294395529156239710e-13,2.022622021140483771e-16
2.343755180308424859e-13,6.128206194979367278e-16,2.297964360355202995e-13,2.027621237229876301e-16
2.268637305156149388e-13,6.050674931374672036e-16,2.304591397356938706e-13,2.033134069205231880e-16
2.238255838293965269e-13,6.024785004903411022e-16,2.308475706630304384e-13,2.039080147748830905e-16
2.268154462593698283e-13,6.070557792466896224e-16,2.317649114035804511e-13,2.045363663813857995e-16
2.306981566993731504e-13,6.126956725572691981e-16,2.326474968099980555e-13,2.051886640912634031e-16
2.324296636102640499e-13,6.157898242315047474e-16,2.331753656780027918e-13,2.058550268978455492e-16
2.331199858588185965e-13,6.177234340544210095e-16,2.339795933953358074e-13,2.065254844347125302e-16
2.315157985559984745e-13,6.169984014329332539e-16,2.349088678002679742e-13,2.071899757229482484e-16
2.275252615174767288e-13,6.134292989829134686e-16,2.356749606984634132e-13,2.078383526528834540e-16
2.242489487471482036e-13,6.106191676077934076e-16,2.364881377605035503e-13,2.084603881721148096e-16
2.222703643764780041e-13,6.091909335470366147e-16,2.368693102494758501e-13,2.090458402017840369e-16
2.237307071600775502e-13,6.117281610628324145e-16,2.369475455505367327e-13,2.095860257042975756e-16
2.262249332653375014e-13,6.155213719645677016e-16,2.376266485783467370e-13,2.100797111720999675e-16
2.318133728933662420e-13,6.228878164014632159e-16,2.382575154324676199e-13,2.105418199306596275e-16
2.372288393173362281e-13,6.300177742057831594e-16,2.390859382949144310e-13,2.109990091399963966e-16
2.390445080106659351e-13,6.328260940624367269e-16,2.396172327948440669e-13,2.114086469194964536e-16
2.367411242775802693e-13,6.307861747369966723e-16,2.398054549154582505e-13,2.118128865282932728e-16
2.302333052398474395e-13,6.238403832193274769e-16,2.403188494116321176e-13,2.122216960113806601e-16
2.226086981722818118e-13,6.154458553337946874e-16,2.406533990124269091e-13,2.126450683055071422e-16
2.202313945406966751e-13,6.133334085808594720e-16,2.411041143751487297e-13,2.130930228414661348e-16
2.226792397391474799e-13,6.170536095549637053e-16,2.416006843778585206e-13,2.135756111509943206e-16
2.276928693986194119e-13,6.238847385260333443e-16,2.420797648337437652e-13,2.141029263358102026e-16
2.321269681577384375e-13,6.301078625614543232e-16,2.426880966768909106e-13,2.146848183241778777e-16
2.324595892321705422e-13,6.315577495796528655e-16,2.433594860705214782e-13,2.153275683567458468e-16
2.329880934579949040e-13,6.333127818474566476e-16,2.439843648725571371e-13,2.160281417489112548e-16
2.318390986553900809e-13,6.332559422403232605e-16,2.452142643006478530e-13,2.167760157417335135e-16
2.335144406500393491e-13,6.366003995339787019e-16,2.457774641368214904e-13,2.176395569111311886e-16
2.295198679956678677e-13,6.332263943765786045e-16,2.468618213240338578e-13,2.184645015411707611e-16
2.245267760220204055e-13,6.285643696953476416e-16,2.478181451876130829e-13,2.192892195511305295e-16
2.248009644573748274e-13,6.303009396178234513e-16,2.490915497891054338e-13,2.201125326798088416e-16
2.299672349593649824e-13,6.378042751618274681e-16,2.497700863753380519e-13,2.209230185773962206e-16
2.352933149887204909e-13,6.454710050728914685e-16,2.506393099356916711e-13,2.217091843880100976e-16
2.360019198165096527e-13,6.475786928185522908e-16,2.516777764667781514e-13,2.224594823943999379e-16
2.321320096225781666e-13,6.440982247952129693e-16,2.524564059537343504e-13,2.231623303116313024e-16
2.282543814664070045e-13,6.404919213541199066e-16,2.532976319944173016e-13,2.238061358840429272e-16
2.257099313493006902e-13,6.383146280419483961e-16,2.538902555436837208e-13,2.243793253858657728e-16
2.186947159621443542e-13,6.304875525123806420e-16,2.542411446571448439e-13,2.248968900037988424e-16
2.204121615737692581e-13,6.332115931879055412e-16,2.545206321382416988e-13,2.252913517238444999e-16
2.280480350707866264e-13,6.429467843341872084e-16,2.546863401102421890e-13,2.255445532033027094e-16
2.318939923081817505e-13,6.478960833632938285e-16,2.551196854566042811e-13,2.256814901632790010e-16
2.284504937002529755e-13,6.437859805365448184e-16,2.550684070550809775e-13,2.257446461501989365e-16
2.226161562914833976e-13,6.366899968320079666e-16,2.548625947845217022e-13,2.257981210741427724e-16
2.173879507425680216e-13,6.304160918524498294e-16,2.550879952587678241e-13,2.259121315693303694e-16
2.146379603914594848e-13,6.274477431150645747e-16,2.557892098722371399e-13,2.261563976462295866e-16
