# Flux, Flux Uncertainty, Sky Flux
2.054141340488816391e-13,2.191137992574749610e-15,9.522511831334500488e-13
2.068966718593938617e-13,2.176282983073356521e-15,9.393848756237626110e-13
2.077334764646797856e-13,2.164534120173760951e-15,9.314405722978845209e-13
2.088751797227142801e-13,2.156209213680224789e-15,9.227736560120228088e-13
2.110894900281975144e-13,2.154910083090944115e-15,9.174193012927465202e-13
2.129623344828301094e-13,2.154917172648824955e-15,9.143121018084344884e-13
2.117499880900148944e-13,2.145514438387652736e-15,9.106416254240544381e-13
2.167162648146026615e-13,2.157051797015407368e-15,9.071183194919844576e-13
2.148604083981372987e-13,2.146713307702876019e-15,9.051974915787116657e-13
2.134921667024489892e-13,2.137066104155984056e-15,9.024291877846687333e-13
2.171901542247463624e-13,2.141851082594726109e-15,8.969573883702952344e-13
2.149600534853853165e-13,2.126488889856485465e-15,8.937315801213982594e-13
2.222256999322700636e-13,2.137094271156910866e-15,8.836199361995712942e-13
2.262775707855192065e-13,2.134990562660494447e-15,8.750200908610128377e-13
2.228619912546549003e-13,2.104044551240770265e-15,8.617005251459563360e-13
2.197415707793991316e-13,2.070825763375798643e-15,8.481897310606643860e-13
2.192950275690369279e-13,2.042893293074333879e-15,8.326610991158854275e-13
2.222829159369558703e-13,2.022610417581517600e-15,8.134628268347672410e-13
2.182735318296355624e-13,1.980188524478510292e-15,7.960771159130460872e-13
2.128975447045382827e-13,1.932687400339262184e-15,7.768339031977358171e-13
2.107825582440795649e-13,1.895845521483011810e-15,7.574759266604687401e-13
2.080796638104807925e-13,1.859102520592433471e-15,7.401744466217913588e-13
2.097854126234626236e-13,1.837972858218151796e-15,7.238723504884078110e-13
