# Flux, Flux Uncertainty, Sky Flux
8.805192634133684164e-12,3.902633194138304957e-14,4.437315753305915432e-14
8.721159415326872006e-12,3.860083902595549405e-14,2.692361068086719515e-14
8.660472867768460531e-12,3.827030779924826491e-14,3.395954425043271824e-14
8.649447301127736084e-12,3.804661353667984235e-14,4.436663568774796248e-14
8.620412002274120203e-12,3.777451497849772252e-14,3.757563472748791140e-14
8.399214493713385628e-12,3.709282769725666531e-14,4.817108293684952508e-14
8.556383970486286849e-12,3.723372419143087647e-14,4.453911705951078315e-14
8.527259459428587358e-12,3.701526634887662887e-14,6.305268288783035004e-14
8.361560347591401888e-12,3.642101011745532930e-14,3.864995329851698275e-14
8.369299880021947412e-12,3.624967145280011320e-14,4.780762290109782525e-14
8.381775730525029523e-12,3.611330344339096780e-14,5.477891889958468376e-14
8.379540695730068694e-12,3.590844190440593472e-14,5.253581124367167991e-14
8.348205506644533708e-12,3.565006359373335785e-14,4.900534815139219807e-14
8.349445403282261053e-12,3.548914355796136728e-14,5.853136377356267561e-14
8.297154045598675315e-12,3.517835561080079397e-14,3.754300470062649006e-14
8.356656612347150231e-12,3.512652887428512347e-14,4.253596131681370482e-14
8.261964261320149746e-12,3.474691819632558345e-14,4.228607742063231135e-14
8.219782207968354026e-12,3.450306050849509096e-14,5.550016715799961761e-14
8.228878467949270684e-12,3.432660091185243348e-14,4.282799174582449224e-14
8.194961864514001336e-12,3.406323493576393391e-14,3.064090635260428724e-14
8.098950638084343632e-12,3.369578777936886278e-14,3.866110654581239877e-14
8.054536006598935363e-12,3.343775740871237598e-14,3.734688519175978518e-14
7.988567016051245555e-12,3.314503099932305117e-14,5.193086073461770833e-14
7.878997197828990822e-12,3.271661923752109735e-14,4.067652246896696426e-14
7.908615018914948652e-12,3.260624500575332053e-14,4.444670084368050003e-14
7.864961461547928119e-12,3.235531169857970530e-14,4.654841803745059909e-14
7.773567536534277295e-12,3.201417668962032252e-14,5.144282602760013730e-14
7.695946098102390230e-12,3.167887161686765588e-14,4.559771279561284576e-14
7.699273451439693862e-12,3.152028315590779402e-14,4.107029143054613942e-14
7.555191890019204122e-12,3.106579787233319303e-14,4.724529952133065181e-14
7.508624907152559236e-12,3.082590917591972204e-14,5.132951445471768927e-14
7.483019188584616033e-12,3.060249289041612205e-14,4.309110013767765345e-14
7.473802167094870322e-12,3.040577328201004012e-14,3.425710173841286090e-14
7.428348849288426451e-12,3.014978668256774558e-14,3.901262646550664009e-14
7.302292880375062859e-12,2.972909805619531576e-14,3.618988098917951455e-14
7.267312997002271787e-12,2.951345475417100728e-14,4.715810938247347725e-14
7.166249482050886919e-12,2.911538981431490665e-14,3.258688359745700516e-14
7.210771745795647520e-12,2.903779636676571377e-14,3.854351844363409590e-14
7.075770900699241828e-12,2.860800030342498257e-14,4.908787184362766238e-14
7.040169613586380221e-12,2.835015655947142275e-14,3.211035473085941580e-14
6.910628267023266549e-12,2.795855024753126201e-14,5.335018703468587223e-14
6.840654688155195120e-12,2.764151769114002625e-14,4.852439533260712242e-14
6.817397149501190281e-12,2.745454731373402505e-14,6.469943920594224758e-14
6.749969112663609355e-12,2.714136547764532467e-14,3.645399295850725981e-14
6.747590217184046382e-12,2.698990595905046857e-14,2.242015135296181320e-14
6.672364703844520960e-12,2.672157838905777519e-14,2.633467501767170613e-14
6.638900672740493452e-12,2.653230358800261857e-14,3.371313488803488233e-14
6.643539176807090059e-12,2.642064113666370598e-14,2.314533263186975542e-14
6.590616148397446859e-12,2.625594547866035111e-14,4.901123431728793670e-14
6.597652449535435965e-12,2.619332431678327235e-14,4.817010349486034567e-14
6.579394615579754712e-12,2.605762850806935526e-14,2.796110865315432258e-14
6.499974776655573874e-12,2.587044514677291029e-14,5.630345847893094783e-14
6.531678504143627422e-12,2.585830352115116805e-14,4.375805107511879866e-14
6.469198327474239165e-12,2.567152827080029029e-14,3.791951381809370820e-14
6.467235745047098751e-12,2.562857239613044656e-14,4.634261225506245754e-14
6.523533759206582333e-12,2.568495618895056242e-14,5.248374078731434928e-14
6.470249534682935002e-12,2.552709446609947134e-14,4.449726859476861449e-14
6.470321935004346965e-12,2.545688995800092963e-14,2.441507474960236685e-14
6.459660852545006188e-12,2.539741556911831308e-14,3.084070510884643792e-14
6.426692432585943484e-12,2.529503021464591773e-14,3.694503688585185882e-14
6.418746889084889877e-12,2.521979421490650930e-14,3.785000586011746440e-14
6.381160171267341775e-12,2.509256570880651399e-14,3.671329418221110678e-14
6.421268851214158467e-12,2.511719163780722416e-14,3.432502830545304781e-14
6.448955547423775743e-12,2.511821719811112646e-14,2.389192791051321523e-14
6.398606586898793968e-12,2.499441280711144863e-14,3.941641030628509801e-14
6.383472440243685244e-12,2.489784704774160267e-14,3.287395061557411950e-14
6.354477207210647904e-12,2.477106223553622370e-14,2.132808496540235609e-14
6.361884332864079615e-12,2.474163084389547751e-14,2.490893073476917823e-14
6.335515350775045000e-12,2.466835711494957650e-14,3.706046072616768787e-14
6.260012082883322131e-12,2.446883688631050859e-14,2.898468033215291008e-14
6.285914905244960638e-12,2.448837237396971486e-14,4.168858063151083445e-14
6.290447460068371191e-12,2.444659672234357627e-14,3.322400593212767699e-14
6.298029902793341589e-12,2.441655450817824437e-14,3.894265203429167456e-14
6.336559339308388711e-12,2.443363930432220134e-14,2.818328068044952664e-14
6.276834801093157113e-12,2.429824529999508541e-14,4.055538801429724253e-14
6.261892519075503779e-12,2.422357424957451221e-14,3.670702257383443214e-14
6.237369214000540828e-12,2.412357445068374128e-14,2.668336184299873821e-14
6.266889409196391924e-12,2.414217551018191742e-14,2.468009954149861141e-14
6.248341440797740125e-12,2.407773410771347969e-14,3.103952661739051077e-14
6.272163166193792809e-12,2.407108918153782259e-14,2.364112480032185228e-14
6.310181047822752260e-12,2.412247903263171496e-14,3.261962762687979946e-14
6.167245868993688537e-12,2.378250294830460506e-14,2.640802877232538635e-14
6.174162090674485346e-12,2.376989602790332514e-14,3.795427286168656807e-14
