# Flux, Flux Uncertainty, Sky Flux
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
4.762320506208024098e-17,1.074695727928875344e-15,1.739064369453780781e-15
6.738708745313635298e-17,1.271318976272471989e-15,1.675450792626783649e-15
6.287503246528041242e-17,8.240965034267286059e-16,1.718980951266798995e-15
5.101101332826636098e-17,1.014052901864658971e-15,1.595559782475125911e-15
1.366318276302136259e-16,1.135705177745512594e-15,1.612965495404874853e-15
1.458318146016041051e-16,1.410621439881765301e-15,1.554702204737116439e-15
1.796884670524246014e-16,1.519309946917941190e-15,1.552832672431305739e-15
4.725539803225378289e-17,9.822652671619996756e-16,1.656006003095242089e-15
1.949982252580883806e-16,1.401523940374484325e-15,1.500524043590933531e-15
1.115155358964643439e-16,1.373389481613499919e-15,1.634376563616888175e-15
1.358694680532196964e-16,1.258726210565129043e-15,1.550443645502052123e-15
1.341375091871544456e-16,1.108210942863920610e-15,1.442427841538236606e-15
8.929152708261589005e-17,1.050394615803743212e-15,1.478664021705860547e-15
1.831868441773870161e-16,1.321261116520195404e-15,1.414233860840220880e-15
2.025233196045792598e-16,1.374553975666014057e-15,1.372720731259379374e-15
3.799895106919083614e-17,8.796825356036922409e-16,1.409918951368805246e-15
2.218600584814465134e-16,1.398018717784480420e-15,1.278985320347701051e-15
9.237513654483123869e-17,1.093025043459716383e-15,1.377975292322889110e-15
2.515892539933724621e-16,1.209208667000111489e-15,1.291562038153891395e-15
1.748869270034196322e-16,1.144404307475718301e-15,1.310243201610897733e-15
1.401869493010496131e-16,1.230946392121480155e-15,1.270676971996611215e-15
8.928662424110326985e-17,9.277158507775131149e-16,1.386439893906816005e-15
7.176025034773047706e-17,1.264915162109447919e-15,1.277601571558257660e-15
1.218329303340279792e-16,1.191052459621005828e-15,1.249686247243333341e-15
7.716310544854779089e-17,1.080652900771013507e-15,1.250467200923299661e-15
1.096708088642274955e-16,1.035753214216246901e-15,1.203114713833652663e-15
1.815306636274109583e-16,1.271933001260134884e-15,1.105196338119077687e-15
4.245112266237750129e-17,6.997064912798622556e-16,1.325125289870087584e-15
6.559381662452839183e-17,8.231926647549944802e-16,1.221433091147518533e-15
5.835645917713744889e-17,1.005895628883333107e-15,1.179764908034161551e-15
1.282873977047844061e-16,1.059782824160976732e-15,1.143036506413391405e-15
6.397054581187893720e-17,8.233625718098452784e-16,1.184792557556278918e-15
8.700136580079218919e-17,9.152771565914557547e-16,1.199332802853165133e-15
1.082557030631290155e-16,9.684594943948544017e-16,1.193133143993858747e-15
6.038435421557419340e-17,7.800757670024090428e-16,1.129137430283233716e-15
7.980443279742600273e-17,8.792647621580674948e-16,1.149069335334604696e-15
9.821854662852976493e-17,1.109816206164662653e-15,1.109778648964022210e-15
6.034685813021080409e-17,7.558807808032069577e-16,1.093881255863028531e-15
4.502006071073738205e-17,6.781241774947420447e-16,1.132389139145616114e-15
1.076644566000783451e-16,9.233120448938430231e-16,1.048251727298231378e-15
4.288329657052373029e-17,6.110197113500076141e-16,1.078556065240959177e-15
1.198492711826416306e-16,9.457092172567193210e-16,9.472778873951212067e-16
6.277138585284724192e-17,8.789336224629484894e-16,1.022898349416249653e-15
1.335143189927833771e-17,3.679248192096209722e-16,1.046445310116389850e-15
1.228459917347575865e-16,9.451705173888931213e-16,9.502903239627228971e-16
3.474916762460561478e-17,5.779985252333886345e-16,1.020917890219275146e-15
1.176074424923927126e-16,8.504332679712075230e-16,9.683640294032796633e-16
9.002441570728475002e-17,7.169397080680426882e-16,9.525319936550540371e-16
4.527493583005457379e-17,6.198853718805881389e-16,9.618323099093739533e-16
5.920102436625857661e-17,8.030569781620269903e-16,8.949238856717016954e-16
1.034298303460909594e-16,9.266521590250000531e-16,8.952350616298038179e-16
4.815069834274075325e-17,6.338739854677658770e-16,9.418888997123815191e-16
7.099660741131236392e-17,7.702771176862637579e-16,8.689326918233296200e-16
3.501134944499873258e-17,7.076595915373428017e-16,9.283522194732590184e-16
6.172583100031433684e-17,7.512338647474618358e-16,8.732114122380053755e-16
5.227306560790836052e-17,5.780371732829948741e-16,8.729076360015883420e-16
2.142224415997380248e-17,5.852905064784460308e-16,9.092905271705467715e-16
2.801239200061155340e-17,4.446873357643127574e-16,9.211164930199351731e-16
9.293241726911621193e-17,6.119674004139996632e-16,8.430066891567524307e-16
6.771716921022058770e-17,7.695838738434273277e-16,8.291119062336445751e-16
9.289840252043101186e-17,8.217192227872846142e-16,7.919693819291096868e-16
5.819282726150236231e-17,6.214133546813582362e-16,8.627419180187443239e-16
1.380921693734258236e-16,8.417436387702452104e-16,7.879702567574272003e-16
6.398706336959854283e-17,6.923528666559401065e-16,7.918725830025135825e-16
1.646535376405920501e-16,9.138156873973052137e-16,7.561646208492400241e-16
4.437129236896844293e-17,6.394977363191213252e-16,8.005739005653088657e-16
8.398596892051544858e-17,7.551925119910715066e-16,7.816757068736886144e-16
