# Flux, Flux Uncertainty, Sky Flux
2.931181996393603134e-18,6.543973440152884534e-17,1.967769010950587503e-16
2.655662633200982950e-17,1.517545349638725841e-16,1.926463964068582045e-16
2.068964023379564343e-17,1.329479074413329843e-16,1.799311404833101179e-16
1.970851091538265816e-17,1.469267340713128084e-16,1.868996532635824771e-16
1.116831796110448872e-17,1.193677658685622718e-16,1.935208610868140931e-16
9.470232927891327777e-18,1.144788300689482448e-16,1.935054524440001627e-16
1.862923569524054090e-17,1.496914443383664424e-16,2.001072750721438779e-16
1.693350280975250180e-17,1.378854486722179590e-16,1.887235342228166939e-16
1.925558755122327171e-17,1.278258609010736123e-16,1.919491050394612694e-16
1.487491554743173357e-17,1.155565723990128363e-16,1.948697414149726780e-16
2.965125664190415068e-17,1.491813882939582404e-16,1.828560183488640859e-16
1.441023842780563883e-17,1.108846884129161193e-16,1.871374659106348069e-16
1.907935855703653220e-17,1.391404658343758809e-16,1.823842907948855929e-16
1.955908851590114593e-17,1.425613556369726117e-16,1.904508180006095223e-16
2.580913687900162208e-17,1.567745112606906259e-16,1.822850695872823958e-16
3.007146060269596551e-17,1.619069148106527149e-16,1.814566871630508824e-16
1.927818916635052606e-17,1.415855084218740650e-16,1.822018891522203185e-16
1.977244278019115973e-17,1.492767312243201654e-16,1.940412214784031336e-16
2.665836306393389553e-17,1.640946399553467975e-16,1.948062702345843171e-16
3.358276104678274763e-17,1.627265197892567647e-16,1.862275983787554851e-16
1.514040570700744875e-17,1.439641536330627530e-16,1.969642113695059247e-16
2.887896347665952586e-17,1.432269418520121945e-16,1.891860588207815241e-16
1.389265971935700556e-17,1.162497263752998713e-16,1.995789641864254827e-16
7.420025001759493318e-18,7.490534298459474581e-17,1.969883560377386298e-16
2.374380754605121303e-17,1.455827002903166870e-16,1.879674945018420129e-16
1.372438832910711399e-17,1.484448600957709578e-16,1.955741924645022456e-16
1.229067714694554205e-17,1.274014389867833274e-16,2.022616775594557569e-16
1.367698855854661318e-17,1.189004466711075471e-16,2.037262529234279130e-16
